Time (s),X (hPa)
1654620383790476800,1011.330948
1654620384792068608,1011.329803
1654620385794072576,1011.326294
1654620386795909632,1011.319733
1654620387797832704,1011.318588
1654620388799406848,1011.318588
1654620389801204736,1011.320648
1654620390803089920,1011.321335
1654620391805115648,1011.321335
1654620392806694656,1011.320419
1654620393808476672,1011.316071
1654620394810219776,1011.306534
1654620395812082688,1011.292725
1654620396813724672,1011.272964
1654620397816044800,1011.248322
1654620398817707776,1011.22467
1654620399819765760,1011.207504
1654620400821511680,1011.198044
1654620401823642624,1011.198044
1654620402825422848,1011.209717
1654620403827120896,1011.209717
1654620404829229824,1011.203613
1654620405830560768,1011.202698
1654620406832197632,1011.191025
1654620407833943808,1011.169891
1654620408835625984,1011.168747
1654620409837875968,1011.167068
1654620410839236864,1011.159134
1654620411841106688,1011.150436
1654620412842876672,1011.144333
1654620413844369920,1011.124268
1654620414846006784,1011.106644
1654620415847716864,1011.092834
1654620416849230848,1011.092682
1654620417851038720,1011.092682
1654620418853088768,1011.092911
1654620419854754560,1011.097412
1654620420856409856,1011.097412
1654620421858270976,1011.083145
1654620422859953920,1011.080627
1654620423862003712,1011.080627
1654620424863685888,1011.088028
1654620425866307840,1011.110687
1654620426867664896,1011.140671
1654620427869642752,1011.165695
1654620428871392768,1011.173325
1654620429873139968,1011.173325
1654620430875157760,1011.169968
1654620431876955648,1011.154785
1654620432878825728,1011.154633
1654620433880425728,1011.150665
1654620434882244864,1011.132736
1654620435884087808,1011.103668
1654620436885854720,1011.083374
1654620437887430656,1011.0466
1654620438889118720,1011.0466
1654620439891079680,1011.052475
1654620440892800768,1011.086807
1654620441894905856,1011.119156
1654620442896440832,1011.155167
1654620443898499840,1011.179199
1654620444900418816,1011.193924
1654620445902274816,1011.196671
1654620446904317952,1011.196671
1654620447906954752,1011.19339
1654620448909339648,1011.19339
1654620449911004672,1011.197128
1654620450912792576,1011.210175
1654620451914589952,1011.22879
1654620452916698624,1011.253815
1654620453917869824,1011.272507
1654620454919688704,1011.285324
1654620455921588736,1011.294174
1654620456923373824,1011.294174
1654620457925273600,1011.289825
1654620458927332864,1011.280975
1654620459929139968,1011.276474
1654620460930997760,1011.273651
1654620461932943872,1011.273651
1654620462934912768,1011.281738
1654620463936618752,1011.295319
1654620464938539776,1011.307755
1654620465940172800,1011.313324
1654620466942279936,1011.320343
1654620467944010752,1011.320343
1654620468945949696,1011.319275
1654620469947631872,1011.312103
1654620470949514752,1011.304245
1654620471951526912,1011.292496
1654620472953609728,1011.281586
1654620473955691776,1011.27182
1654620474957436928,1011.268387
1654620475959513600,1011.268387
1654620476961214720,1011.270447
1654620477963066880,1011.270447
1654620478964593920,1011.26915
1654620479966835712,1011.265945
1654620480968592896,1011.259384
1654620481970500608,1011.247482
1654620482972105728,1011.235275
1654620483973646848,1011.223602
1654620484975009792,1011.201935
1654620485976619776,1011.177444
1654620486978442752,1011.145325
1654620487980468736,1011.108246
1654620488982954752,1011.073074
1654620489984174848,1011.049271
1654620490985759744,1011.039505
1654620491987460864,1011.039505
1654620492989398784,1011.052017
1654620493991194624,1011.064911
1654620494992808704,1011.079025
1654620495994452736,1011.085434
1654620496996288768,1011.101151
1654620497998158592,1011.113358
1654620498999857664,1011.12442
1654620500001897728,1011.138306
1654620501003698944,1011.154633
1654620502005514752,1011.160812
1654620503007426816,1011.160812
1654620504009003776,1011.156235
1654620505010874624,1011.155014
1654620506012573696,1011.153641
1654620507014376960,1011.148453
1654620508016254720,1011.148453
1654620509017846784,1011.174164
1654620510019493888,1011.192932
1654620511021452544,1011.202698
1654620512023390720,1011.218033
1654620513025237760,1011.229782
1654620514026967808,1011.237411
1654620515028770560,1011.244278
1654620516030786816,1011.256332
1654620517032734976,1011.264954
1654620518034409728,1011.272659
1654620519036583680,1011.272659
1654620520038621696,1011.271973
1654620521040664576,1011.267853
1654620522042507776,1011.262512
1654620523044396800,1011.260529
1654620524046129664,1011.260529
1654620525048114688,1011.264267
1654620526049767680,1011.266785
1654620527051626752,1011.268997
1654620528053144576,1011.268997
1654620529055026688,1011.267624
1654620530056594944,1011.261139
1654620531058372608,1011.258926
1654620532059955712,1011.256027
1654620533061740800,1011.256027
1654620534063518720,1011.256256
1654620535065297920,1011.259918
1654620536067328768,1011.263809
1654620537068969728,1011.264801
1654620538070609920,1011.267014
1654620539072347904,1011.267014
1654620540074175744,1011.266937
1654620541075957760,1011.266174
1654620542077492736,1011.265106
1654620543079460864,1011.260605
1654620544081011712,1011.260452
1654620545082920704,1011.259995
1654620546084538624,1011.259537
1654620547086376704,1011.259537
1654620548088251904,1011.259918
1654620549090029824,1011.259918
1654620550091978752,1011.25824
1654620551093791744,1011.254959
1654620552096165632,1011.246872
1654620553097888768,1011.242981
1654620554100732928,1011.237259
1654620555101582848,1011.236038
1654620556103415808,1011.236038
1654620557105258752,1011.239624
1654620558106973952,1011.245193
1654620559108678912,1011.245193
1654620560110731776,1011.244354
1654620561112464640,1011.239471
1654620562114133760,1011.235733
1654620563116068864,1011.22963
1654620564117769728,1011.228561
1654620565119918848,1011.225204
1654620566121798656,1011.224136
1654620567123452672,1011.224136
1654620568125061632,1011.224899
1654620569127577856,1011.227875
1654620570128894720,1011.229401
1654620571130624768,1011.229401
1654620572132499712,1011.22879
1654620573134233600,1011.224289
1654620574136346880,1011.214218
1654620575138103808,1011.207275
1654620576139628800,1011.198578
1654620577141431808,1011.191635
1654620578143124736,1011.183319
1654620579144846592,1011.172714
