Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
1654624805155461376,52.31785841,4.942944459,1.874483728,3.925695715,238.3366262,4.866094546,4.866094546
1654624806155456768,52.31783811,4.942891385,1.987036898,3.783709215,238.5303521,4.874174169,4.874174169
1654624807155453696,52.31782564,4.942829503,2.141198481,3.619722182,242.1409266,4.870929834,4.870929834
1654624808155450112,52.31780883,4.942771404,2.345716694,3.860102382,240.3644507,4.873279911,4.873279911
1654624809155446784,52.31780933,4.942725634,2.856182771,3.250917756,252.5296025,4.871431126,4.871431126
1654624810155442688,52.31780325,4.942684751,3.796883089,2.968493353,250.4298194,4.870288462,4.870288462
1654624811155439104,52.31779227,4.942671313,4.403650851,1.957196054,233.7185075,4.873453485,4.873453485
1654624812155435776,52.31778565,4.942679522,4.715560036,0.947112138,196.442117,4.890421334,4.890421334
1654624813155431680,52.31778241,4.942692457,4.887492145,0.757375519,153.471471,4.938362506,4.938362506
1654624814155428352,52.31776862,4.942696238,4.888357883,1.168204984,163.819378,5.004590684,5.004590684
1654624815155425280,52.31774525,4.942594814,4.934946568,3.005107843,234.7270945,5.085088779,5.085088779
1654624816155421440,52.31772132,4.942589527,5.387564241,2.00367017,184.0018694,5.147421682,5.147421682
1654624817155417856,52.31770013,4.94253007,5.47842076,2.234421256,215.9540803,5.174353892,5.174353892
1654624818155413504,52.31767582,4.942480414,5.853808945,2.876260829,224.5694411,5.233934451,5.233934451
1654624819155411200,52.31767732,4.942467893,6.382196946,1.199719137,223.5197034,5.187893647,5.187893647
1654624820155407104,52.31763775,4.942400446,6.600560679,2.697489428,229.9222066,5.095848218,5.095848218
1654624821155403520,52.31764317,4.942287144,6.569329948,3.7142411,257.1290905,5.088219566,5.088219566
1654624822155399680,52.31764235,4.942274263,6.639605881,1.625935163,239.781801,5.143506238,5.143506238
1654624823155396096,52.31761909,4.94224843,6.866120886,1.802963077,215.5538214,5.150373035,5.150373035
1654624824155392512,52.3176078,4.94221395,7.036869638,1.804621191,234.789393,5.261022009,5.261022009
1654624825155431424,52.31759421,4.942180561,7.213109391,1.701276583,230.050336,5.378453881,5.378453881
1654624826155385600,52.31761281,4.942087446,7.125508807,3.070848256,273.8629405,5.414180668,5.414180668
1654624827155381248,52.31761139,4.942029065,7.165802607,2.723497922,267.2221518,5.392879575,5.392879575
1654624828155377664,52.31758545,4.941939298,6.830313722,3.06085576,255.7062884,5.288677942,5.288677942
1654624829155374592,52.31752125,4.941759835,6.616289182,4.43241645,242.8703856,5.161284392,5.161284392
1654624830155371264,52.31747689,4.941630493,6.499278523,4.557893339,243.4171423,5.107492382,5.107492382
1654624831155367168,52.31743263,4.941520885,5.954437682,5.189756369,242.4437329,5.065288004,5.065288004
1654624832155364096,52.3174026,4.941429007,5.128920659,5.209492773,243.3900126,5.021336408,5.021336408
1654624833155360000,52.31737729,4.941338085,4.729774262,5.145429139,247.4446105,4.986933404,4.986933404
1654624834155356416,52.31736289,4.941260486,4.880675273,5.193942182,250.9586132,4.965560167,4.965560167
1654624835155353344,52.31733014,4.941186371,4.288144093,5.429665682,243.2617376,4.977637009,4.977637009
1654624836155348480,52.31730454,4.941115684,3.383991845,5.289705584,242.4567294,5.015391113,5.015391113
