Time (s),X (rad/s),Y (rad/s),Z (rad/s)
1654618488173240064,-0.001130768,-0.002397861,-0.001113738
1654618488183172096,-0.000103087,-0.000582936,0.000162911
1654618488193103872,0.001999212,0.00076702,0.00055333
1654618488203035904,-0.002158622,0.00046975,0.000856939
1654618488212967936,-0.001769267,3.19264E-05,-0.003053114
1654618488222899968,-0.00050892,0.000287328,-0.000435688
1654618488232832000,0.001553432,0.00171931,0.000230369
1654618488242763776,-0.001141641,0.000311712,-0.000579857
1654618488252694784,-0.003025562,0.000966317,-0.000631789
1654618488262626816,0.000255306,-0.002228489,-0.000717869
1654618488272558848,0.000580478,0.002231773,-0.000960749
1654618488282490880,-0.001866604,-0.000253501,0.000650323
1654618488292422656,-0.003186999,-0.00206019,0.001270574
1654618488302354688,0.000515198,-0.000145523,-0.000960246
1654618488312286976,5.89988E-05,0.001694455,0.001694926
1654618488322219008,0.000221059,0.000335053,-0.00084148
1654618488332151040,0.001319081,-0.001568042,2.16509E-05
1654618488342083072,0.000649753,-0.004037912,-0.000553147
1654618488352014848,0.000493159,0.002735572,0.000545674
1654618488361945856,-0.002219435,0.002119723,0.000923464
1654618488371877888,-0.000538447,0.002248087,0.000243825
1654618488381809920,-0.001081246,0.000370123,0.000569118
1654618488391741952,-0.000270314,0.000255873,-0.000234092
1654618488401673728,0.002985017,0.001423568,-0.000458243
1654618488411605760,-0.002290173,-0.001058232,-0.001595146
1654618488421537792,0.002346454,-0.000836485,0.000874104
1654618488431469824,-0.001059995,-1.03726E-05,-7.13184E-05
1654618488441401856,0.000303237,-0.000254362,-0.000401109
1654618488451334144,0.001672901,-0.002149201,-0.001844277
1654618488461266176,-0.001289627,0.001977416,0.000874203
1654618488471198208,0.00021932,0.000976335,0.001491524
1654618488481129216,0.002831557,0.002280348,0.001295027
1654618488491061248,0.002732754,-0.000530618,-0.00123471
1654618488500993280,-0.000211382,0.001440997,7.45631E-05
1654618488510925312,-0.000831366,0.001771495,0.000379761
1654618488520857344,0.001471628,-0.000241495,-0.000244692
1654618488530789120,-0.001492737,0.002705026,0.000260509
1654618488540721152,-0.001830307,0.002185435,-0.001947142
1654618488550653184,0.000424325,0.001867985,0.000142907
1654618488560585216,0.000615097,0.00189387,-0.002008859
1654618488570517248,-0.001393193,-0.002708072,-0.000214953
1654618488580448256,-0.001313293,-0.002767681,-0.002502806
1654618488590380288,-0.000528726,0.000395355,-0.000145376
1654618488600312320,-0.00109893,-0.001700596,9.93633E-05
1654618488610244352,0.000602563,-0.001843608,-0.00032115
1654618488620176384,0.000895976,0.002397827,0.000110044
