Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
1654618572949261312,52.32158999,4.954438896,-2.466051892,0.424865037,278.4518715,31.00167767,31.00167767
1654618573949709568,52.32158976,4.954427187,-2.468405666,0.424865037,282.5260404,33.61511426,33.61511426
1654618582952999168,52.32160821,4.954327487,-2.471835388,0.606314123,15.18648174,76.80021146,76.80021146
1654618583953260800,52.32160835,4.954296949,-2.475593644,0.606314123,315.5209645,68.8011839,68.8011839
1654618584953516032,52.32160835,4.954296949,-2.475593575,0.606314123,-1,68.8011839,68.8011839
1654618585953735936,52.3216083,4.954274476,-2.476862749,0.606314123,-1,72.67124672,72.67124672
1654618586953941760,52.32160855,4.954259292,-2.476982333,0.768030942,-1,75.68190572,75.68190572
1654618587954134784,52.32161484,4.954277326,-2.477044011,0.548054457,-1,76.28658414,76.28658414
1654618588954316032,52.32161313,4.95430567,-2.476407335,0.548054457,-1,76.43333622,76.43333622
1654618589954482688,52.32170993,4.954294384,-2.480694682,0.548054457,-1,76.4303164,76.4303164
1654618590954640896,52.32173572,4.954271181,-2.48225036,1.740424871,-1,76.55384843,76.55384843
1654618591954786048,52.32164443,4.954298828,-2.479504121,0.977478743,-1,72.83251094,72.83251094
1654618592954922752,52.32156439,4.954331149,-2.47573677,1.318499088,-1,89.17534175,89.17534175
1654618593955050240,52.32149218,4.954377173,-2.473765514,1.318499088,-1,82.24152421,82.24152421
1654618594955171072,52.32143651,4.954424694,-2.472575514,1.318499088,-1,77.32418374,77.32418374
1654618596098179328,52.32137589,4.954448043,-2.472120767,1.726971745,-1,73.89862803,73.89862803
1654618603955974400,52.32133569,4.954679854,-2.466185703,1.417265773,146.9417678,70.27062819,70.27062819
1654618604956039424,52.32158639,4.954557533,-2.432390363,0.233792433,-1,31.37823823,31.37823823
1654618605956100608,52.32158413,4.954568717,-2.451731418,0.835728184,-1,34.81360599,34.81360599
1654618606956157952,52.32158708,4.954544492,-2.465127853,0.573899622,-1,38.96631214,38.96631214
1654618607956213504,52.32159029,4.954523486,-2.472728072,0.535069004,-1,43.036247,43.036247
1654618608956265472,52.32155269,4.954539645,-2.452784074,0.692833855,-1,44.33320521,44.33320521
1654618609956312320,52.32159694,4.954508819,-2.427039019,0.502954604,-1,35.44738982,35.44738982
1654618610956358144,52.32160725,4.954476736,-2.430375562,0.169121217,-1,19.74091014,19.74091014
1654618611956401152,52.32160618,4.954478426,-2.435819152,0.168963013,-1,22.12801761,22.12801761
1654618612956442112,52.32160107,4.954442533,-2.446582514,0.522956875,-1,24.93630278,24.93630278
1654618613956479744,52.32159555,4.954400331,-2.455989981,0.908152165,-1,27.76896198,27.76896198
1654618614956517120,52.32159779,4.954410408,-2.457822787,0.375706541,-1,31.33414853,31.33414853
1654618615956551168,52.32159845,4.954416482,-2.460826916,0.376178229,-1,36.00147433,36.00147433
1654618616956583424,52.32159906,4.95442169,-2.464221959,0.376777627,-1,40.45422802,40.45422802
