Time (s),X (µT),Y (µT),Z (µT)
1654618488054056960,24.32591248,-12.39637756,-32.19525146
1654618488063988992,24.28413391,-12.50261688,-32.0592041
1654618488073921024,24.30267334,-12.62120819,-32.6449585
1654618488083852800,24.25993347,-12.8117218,-32.56787109
1654618488093784832,24.24829102,-12.70495605,-32.11828613
1654618488103716864,24.16996765,-12.89704132,-32.32263184
1654618488113648896,24.1585083,-12.61557007,-32.2734375
1654618488123580928,24.1025238,-12.89643097,-31.70318604
1654618488133512960,24.39356995,-12.62278748,-32.26489258
1654618488143443712,24.13619995,-12.88336945,-32.08007812
1654618488153375744,24.06245422,-12.82772827,-32.04516602
1654618488163308032,24.16223145,-12.76721191,-32.21990967
1654618488173240064,24.17835999,-12.65180206,-32.05706787
1654618488183172096,24.19807434,-12.68152618,-31.81213379
1654618488193103872,24.18362427,-12.55460358,-32.01477051
1654618488203035904,24.16802979,-12.69641113,-31.93365479
1654618488212967936,23.95445251,-12.70487976,-31.98114014
1654618488222899968,23.95048523,-12.72240448,-32.26855469
1654618488232832000,23.9309845,-12.74462128,-32.27966309
1654618488242763776,23.92259216,-12.46450806,-32.37286377
1654618488252694784,23.86784363,-12.54811859,-32.15814209
1654618488262626816,23.83883667,-12.45524597,-31.86999512
1654618488272558848,23.99266052,-12.58963776,-32.34863281
1654618488282490880,23.7387085,-12.51812744,-32.08807373
1654618488292422656,23.90208435,-12.6390686,-32.19927979
1654618488302354688,23.84414673,-12.59747314,-31.85400391
1654618488312286976,24.11528015,-12.31312561,-32.12072754
1654618488322219008,24.15112305,-12.61237335,-31.89172363
1654618488332151040,24.22541809,-12.60774231,-31.73339844
1654618488342083072,24.22541809,-12.60774231,-31.73339844
1654618488352014848,24.17059326,-12.49565125,-32.18603516
1654618488361945856,24.13699341,-12.40089417,-31.99481201
1654618488371877888,24.14299011,-12.21536255,-32.03839111
1654618488381809920,24.25973511,-12.40909576,-31.36547852
1654618488391741952,24.15478516,-12.6933136,-31.60021973
1654618488401673728,23.93560791,-12.78817749,-31.84887695
1654618488411605760,24.0881958,-12.86759949,-32.03033447
1654618488421537792,23.93382263,-12.77570343,-32.09912109
1654618488431469824,24.12304688,-12.87982178,-31.78033447
1654618488441401856,24.26831055,-12.71084595,-32.22747803
1654618488451334144,24.01312256,-12.44702148,-32.20349121
1654618488461266176,24.10186768,-12.72525024,-32.14160156
1654618488471198208,23.93052673,-12.64620209,-32.22851562
1654618488481129216,24.30955505,-12.40537262,-32.16369629
1654618488491061248,23.98432922,-12.39875031,-32.24517822
1654618488500993280,24.23529053,-12.46547699,-32.52001953
1654618488510925312,24.14807129,-12.58682251,-32.80194092
1654618488520857344,24.10543823,-12.79586029,-32.25512695
1654618488530789120,24.28143311,-12.75009918,-32.09033203
1654618488540721152,24.1592865,-12.63363647,-32.20483398
1654618488550653184,24.05264282,-13.2133255,-31.42724609
1654618488560585216,24.24801636,-12.92845917,-31.92718506
1654618488570517248,24.17393494,-12.65800476,-31.89093018
1654618488580448256,24.48927307,-12.76234436,-31.86065674
1654618488590380288,24.28378296,-12.79920197,-31.46832275
1654618488600312320,24.36343384,-12.34766388,-31.91748047
1654618488610244352,24.16253662,-12.45427704,-31.64190674
1654618488620176384,24.06019592,-12.27741241,-31.8427124
1654618488630108416,24.2827301,-12.4911499,-31.85308838
1654618488640040192,24.20797729,-12.44915009,-31.81915283
1654618488649972224,24.18440247,-12.60401154,-31.67297363
1654618488659904256,24.02700806,-12.60599518,-32.32336426
1654618488669836288,24.24986267,-12.65888214,-32.06787109
1654618488679768320,24.13873291,-12.66899872,-32.34747314
1654618488689700352,24.09416199,-12.802742,-32.22314453
1654618488699631104,24.18798828,-12.84825897,-32.18566895
1654618488709563136,24.02964783,-12.78136444,-31.7911377
1654618488719495424,24.22544861,-12.79679871,-31.78674316
1654618488729427456,24.02410889,-12.7758255,-31.88861084
1654618488739359232,24.24969482,-12.70037079,-32.21673584
1654618488749291264,24.2336731,-12.81028748,-32.09039307
1654618488759223296,24.16741943,-12.67506409,-32.15380859
1654618488769155328,24.23446655,-12.75489807,-31.90722656
1654618488779087360,24.38323975,-12.6897583,-31.92120361
1654618488789019392,24.16801453,-12.62174988,-31.77032471
1654618488798951168,24.20339966,-12.54987335,-31.8661499
1654618488808882176,24.31297302,-12.45373535,-31.66986084
1654618488818814208,24.05915833,-12.76542664,-32.28405762
1654618488828746240,24.11779785,-12.97740173,-31.97265625
1654618488838678272,24.2225647,-12.53568268,-31.76934814
1654618488848610048,24.17727661,-12.87614441,-31.7041626
1654618488858542080,24.21949768,-12.67771912,-31.96893311
1654618488868474368,24.11459351,-13.06697845,-31.88140869
1654618488878406400,24.24813843,-12.85462189,-32.22741699
1654618488888338432,24.49720764,-12.67396545,-31.96594238
1654618488898270464,24.31462097,-12.81066895,-31.70330811
1654618488908202240,24.19274902,-12.46744537,-31.980896
1654618488918133248,24.30757141,-12.74302673,-31.65612793
1654618488928065280,24.41275024,-12.82222748,-31.5111084
1654618488937997312,24.31143188,-12.71382141,-32.13891602
1654618488947929088,24.28161621,-12.55362701,-32.07165527
1654618488957861120,24.63043213,-12.74557495,-32.14520264
1654618488967793152,24.44732666,-12.45237732,-32.12457275
1654618488977725184,24.55044556,-12.76773834,-31.77764893
1654618488987657216,24.41305542,-12.70652008,-31.59588623
1654618488997589248,24.4065094,-12.57774353,-31.93054199
1654618489007521280,24.53535461,-12.40222931,-31.87341309
1654618489017453312,24.66378784,-12.18557739,-32.03375244
1654618489027384320,24.74641418,-12.39878082,-31.69189453
1654618489037316352,24.89596558,-12.7115097,-31.7164917
1654618489047248384,24.77536011,-12.61281586,-31.73693848
1654618489057180160,24.6194458,-12.63716888,-31.79620361
1654618489067112192,24.59674072,-12.25175476,-32.41497803
1654618489077044224,24.45243835,-12.33568573,-31.8371582
1654618489086976256,24.37814331,-12.72357178,-31.59350586
1654618489096908288,24.46691895,-12.32381439,-32.09033203
1654618489106840064,24.56002808,-12.53704834,-32.14562988
1654618489116772096,24.61769104,-12.35570526,-31.72930908
1654618489126704128,24.65544128,-12.5201416,-32.07189941
1654618489136635392,24.78935242,-12.48145294,-31.9541626
1654618489146567424,24.66171265,-12.54441833,-32.11883545
1654618489156499200,24.85592651,-12.4514389,-32.55163574
1654618489166431232,24.81242371,-12.53235626,-32.40649414
1654618489176363264,24.60931396,-12.38782501,-32.40777588
1654618489186295296,24.62371826,-12.43561554,-32.18615723
1654618489196227328,24.68681335,-12.72935486,-32.44592285
1654618489206159360,24.58322144,-12.72412872,-32.44659424
1654618489216091136,24.60066223,-12.52269745,-32.29364014
1654618489226023168,24.71086121,-12.52191925,-32.51159668
1654618489235955200,24.55351257,-12.48282623,-32.07104492
1654618489245886208,24.46369934,-12.56735992,-32.09338379
1654618489255818240,24.31484985,-12.69689941,-31.61779785
1654618489265750272,24.36741638,-12.47462463,-31.75878906
1654618489275682304,24.41262817,-12.50228882,-31.75317383
1654618489285614336,24.29916382,-12.3706665,-32.21551514
1654618489295546368,24.41964722,-12.33460236,-32.07098389
1654618489305478400,24.29568481,-12.37918091,-32.652771
1654618489315410176,24.30413818,-12.7273407,-32.32885742
1654618489325342208,24.47776794,-12.5346756,-32.6194458
1654618489335274240,24.33085632,-12.73913574,-32.15374756
1654618489345205248,24.4203949,-13.1079483,-31.74060059
1654618489355137280,24.5090332,-12.61607361,-32.1026001
1654618489365069056,24.43261719,-12.60975647,-32.30865479
1654618489375001088,24.17570496,-12.69838715,-32.2510376
1654618489384933120,24.18955994,-13.12744141,-31.36773682
1654618489394865152,24.42184448,-12.70249939,-31.7946167
1654618489404797440,24.21659851,-12.6216507,-31.80316162
1654618489414729472,24.47636414,-12.49578857,-31.59179688
1654618489424661248,24.60360718,-12.50717926,-31.35565186
1654618489434593280,24.78509521,-12.44314575,-31.98443604
1654618489444525312,24.62773132,-12.45020294,-31.81335449
1654618489454455808,24.46238708,-12.57774353,-31.48046875
1654618489464387840,24.64888,-12.4770813,-31.81329346
1654618489474319872,24.38259888,-12.41088104,-31.78088379
1654618489484251904,24.42196655,-12.74267578,-31.58227539
1654618489494183936,24.35342407,-12.54226685,-31.87322998
1654618489504115712,24.33052063,-12.56913757,-32.15393066
1654618489514047744,24.40257263,-12.58827972,-31.92175293
1654618489523979776,24.32975769,-12.53765869,-31.85644531
1654618489533912064,24.51652527,-12.49386597,-32.14282227
1654618489543844096,24.56384277,-12.24359894,-32.51647949
1654618489553776128,24.45037842,-12.33328247,-32.20483398
1654618489563706880,24.64089966,-12.57032013,-32.12036133
1654618489573638912,24.6265564,-12.50180054,-31.67175293
1654618489583570944,24.48114014,-12.67375183,-31.59936523
1654618489593502976,24.27064514,-13.00257111,-31.77862549
1654618489603434752,24.62918091,-12.67606354,-31.86077881
1654618489613366784,24.22686768,-12.70500946,-31.72979736
1654618489623298816,24.30322266,-12.76891327,-32.1651001
1654618489633230848,24.31921387,-12.63445282,-32.11114502
1654618489643162880,24.34567261,-12.77702332,-31.65698242
1654618489653094912,24.65193176,-12.32012939,-31.77661133
1654618489663025920,24.53866577,-12.33068848,-32.00250244
1654618489672957952,24.52268982,-12.77913666,-31.64630127
1654618489682889984,24.44590759,-12.55477905,-32.35125732
1654618489692822016,24.21073914,-12.7120285,-31.43756104
1654618489702754048,24.15486145,-12.81149292,-31.72570801
1654618489712685824,24.17297363,-12.64912415,-31.43890381
1654618489722617856,24.52366638,-12.56116486,-31.82269287
1654618489732549888,24.25332642,-12.649086,-31.77984619
1654618489742481920,24.20393372,-12.46307373,-31.94195557
1654618489752413952,24.61842346,-12.50887299,-31.75012207
1654618489762345984,24.36076355,-12.39028168,-31.91491699
1654618489772276992,24.52967834,-12.51741028,-32.08013916
1654618489782209024,24.61097717,-12.36875916,-31.92901611
1654618489792141056,24.36451721,-12.48615265,-32.0291748
1654618489802073088,24.26622009,-12.84950256,-31.94104004
1654618489812004864,24.14561462,-12.61608124,-31.97161865
1654618489821936896,24.13658142,-12.42855835,-32.29693604
1654618489831868928,24.1884613,-12.69025421,-32.05743408
1654618489841800960,24.49217224,-12.5248642,-31.68609619
1654618489851732992,24.44596863,-12.44539642,-32.01708984
1654618489861665024,24.28894043,-12.64311981,-32.15820312
1654618489871596800,24.32080078,-12.54318237,-32.20812988
1654618489881527808,24.44284058,-12.4236908,-32.02246094
1654618489891459840,24.22569275,-12.57211304,-31.75634766
1654618489901391872,24.1839447,-12.77228546,-31.62072754
1654618489911323904,24.35423279,-12.81135559,-31.86975098
1654618489921255936,24.29563904,-12.78083801,-31.75946045
1654618489931187968,24.5196991,-12.58286285,-32.0914917
1654618489941120000,24.5196991,-12.58286285,-32.0914917
1654618489951052032,24.28703308,-12.75224304,-31.62249756
1654618489960984064,24.22000122,-12.6856842,-31.93035889
1654618489970916096,24.50450134,-12.55908966,-32.2911377
1654618489980846848,24.33596802,-12.58194733,-31.96490479
1654618489990778880,24.01313782,-12.67385864,-31.61871338
1654618490000710912,24.34107971,-12.69754028,-31.55297852
1654618490010642944,24.23812866,-12.79035187,-31.73681641
1654618490020574720,24.28552246,-12.5632782,-32.43304443
