Time (s),X (hPa)
1654618776545212928,1011.285095
1654618777547447040,1011.298218
1654618778549074944,1011.301422
1654618779551143936,1011.301422
1654618780553179904,1011.291962
1654618781554414080,1011.289673
1654618782556546048,1011.273422
1654618783558424064,1011.257019
1654618784560204032,1011.257019
1654618785561757952,1011.260376
1654618786563846144,1011.262054
1654618787565600000,1011.266861
1654618788567889920,1011.269531
1654618789569547776,1011.272125
1654618790571525120,1011.275482
1654618791573223168,1011.275482
1654618792575324160,1011.273193
1654618793577178880,1011.272507
1654618794578897920,1011.272507
1654618795580750080,1011.272507
1654618796582479872,1011.272812
1654618797584197888,1011.279526
