Time (s),X (µT),Y (µT),Z (µT)
1654618517569914112,-17.9288559,-48.06491852,-3.049804688
1654618517579844864,-17.84336853,-48.47364044,-3.477111816
1654618517589776896,-17.64976501,-48.40988922,-3.357055664
1654618517599708928,-17.69018555,-48.32137299,-3.794921875
1654618517609640960,-18.05779266,-48.17308807,-3.150024414
1654618517619572992,-18.28182983,-48.28256989,-3.040405273
1654618517629505280,-18.28182983,-48.28256989,-3.040405273
1654618517639437056,-18.35384369,-47.9154129,-2.590209961
1654618517649369088,-19.23709106,-48.07871246,-2.799804688
1654618517659301120,-19.70202637,-48.00432587,-2.622070312
1654618517669233152,-20.46781921,-47.53496552,-3.371643066
1654618517679163904,-21.21426392,-47.38018036,-3.311828613
1654618517689095936,-21.86780548,-46.86701202,-4.988525391
1654618517699027968,-22.11629486,-46.96683502,-6.095092773
1654618517708960000,-22.73728943,-46.9212265,-7.394897461
1654618517718892032,-23.02683258,-47.01525116,-8.494812012
1654618517728824064,-23.41342926,-47.10257721,-10.74713135
1654618517738755840,-23.34936523,-46.79309845,-12.56079102
1654618517748687872,-23.59922028,-46.72826385,-15.29663086
1654618517758619904,-23.40632629,-46.73868561,-17.36334229
1654618517768552192,-23.34207153,-46.18058014,-20.67578125
1654618517778484224,-22.62264252,-45.92032623,-23.39892578
1654618517788414976,-21.79751587,-45.7939682,-25.24182129
1654618517798347008,-20.63897705,-45.76137543,-26.14324951
1654618517808279040,-19.12612915,-45.67835236,-27.11108398
1654618517818211072,-17.90035248,-46.38758087,-26.0255127
1654618517828143104,-16.78208923,-46.74030304,-25.5557251
1654618517838074880,-15.82289124,-47.18044281,-24.33929443
1654618517848006912,-15.36043549,-47.34319305,-23.31524658
1654618517857938944,-15.39179993,-47.68035126,-22.1539917
1654618517867870976,-14.94317627,-48.09770966,-21.26348877
1654618517877803008,-14.81604767,-48.35355377,-19.79602051
1654618517887734016,-14.14027405,-48.17107391,-19.02307129
