Time (s),X (rad/s),Y (rad/s),Z (rad/s)
1654618488708474880,-0.658280075,-0.212655813,0.021925643
1654618488718405888,-0.862115979,-0.075469732,0.020034
1654618488728337920,-1.338942289,-1.15016675,0.044996548
1654618488738268928,-1.971789479,-2.236663103,0.624342442
1654618488748199936,-1.95580852,-1.636920571,1.52794826
1654618488758131968,-0.906701565,0.557030678,1.889036179
1654618488768062720,-0.531565011,0.679488897,1.202916026
1654618488777994752,-0.490154713,1.35840857,1.04315424
1654618488787926016,-0.673277557,1.905547142,0.894908249
1654618488797858048,-1.083475113,2.121313334,0.640675485
1654618488807788800,-1.487303972,1.963030457,0.450366676
1654618488817720064,-1.730897427,1.448718667,0.419151723
1654618488827652096,-1.870695114,1.185971618,0.439481765
1654618488837582848,-2.064996243,1.035633206,0.260659546
1654618488847514880,-2.576298714,1.398676991,0.355322987
1654618488857445888,-2.575064421,0.676539779,0.641998947
1654618488867376896,-2.368198872,-0.223001704,1.093812585
1654618488877308928,-2.172198534,-1.010246992,1.045856833
1654618488887239936,-1.888762832,-1.076813817,0.772621274
1654618488897171968,-1.606601715,-0.113241918,0.459581047
1654618488907102720,-1.727491736,1.35208106,0.238767326
1654618488917033984,-1.701144099,1.713141799,0.239218459
1654618488926966016,-1.535420179,1.996661544,0.422960162
1654618488936896768,-1.692021251,2.488397837,0.453249365
1654618488946828800,-2.05674839,3.396323919,0.432090402
1654618488956759808,-2.475978136,2.898425341,0.415623546
1654618488966692096,-2.720360994,1.781847358,0.746264458
1654618488976622848,-2.764493704,1.528585553,1.067461729
1654618488986553856,-2.831832647,1.605188966,1.035410523
1654618488996485888,-3.060056448,1.77581799,0.842992306
1654618489006417152,-3.368620634,1.764166832,0.843024015
1654618489016348928,-3.59243989,1.729890347,0.927191854
1654618489026279936,-3.641261339,1.840168834,0.947251499
1654618489036210944,-3.484041214,1.673422217,1.128932595
1654618489046142720,-3.19486165,1.149847507,1.483348727
1654618489056073984,-2.734895706,0.698159039,1.873660564
1654618489066006016,-2.174475908,0.338717669,2.118501425
1654618489075937024,-1.582607746,-0.073840603,2.075412035
1654618489085867776,-1.387863398,1.089327693,1.584522128
1654618489095799808,-0.791596353,0.862900496,1.062449098
1654618489105731072,0.156133235,0.716290414,1.19851923
1654618489115662848,0.997814894,0.459054619,1.431535125
1654618489125593856,1.173570633,0.991400123,1.993988156
1654618489135525888,1.198891401,1.732008696,3.016834736
1654618489145457152,1.024418473,0.847427368,3.618000746
1654618489155387904,0.905098975,0.651372075,4.045018673
1654618489165319936,1.534659028,-1.067361474,4.274908066
1654618489175250944,2.824381351,-1.876323342,4.202613831
1654618489185182720,3.958052397,-2.198705912,3.717342377
1654618489195113984,5.687387466,-3.595815182,3.532758713
1654618489205046016,7.07133913,-4.399759293,3.548534393
1654618489214977024,7.657417774,-4.37513113,3.540593863
1654618489224907776,7.284597397,-3.75737524,3.570096731
1654618489234839808,5.753656387,-2.946063995,3.399763346
1654618489244771072,2.176627398,-1.1504457,2.884387732
1654618489254702848,0.038894434,0.14997077,2.469850063
1654618489264633856,-0.832633793,1.376441956,2.474618912
1654618489274564864,-1.062871933,2.178464413,2.625976562
1654618489284496896,-1.028299212,2.045366287,2.83991909
1654618489294427904,-0.555209696,1.353169084,2.855241537
1654618489304359936,0.20205687,0.575410128,2.57651782
1654618489314290944,0.96812743,-0.361324281,2.321727276
1654618489324222720,1.657939315,-1.20753932,2.120374441
1654618489334153984,2.194727898,-1.736012459,1.803043842
1654618489344084992,2.447773933,-1.921702862,1.347187161
1654618489354018816,2.42301321,-1.8910923,0.820423961
1654618489363950080,2.276730776,-1.857389808,0.312306494
1654618489373882112,2.268268347,-1.881296992,0.191323087
1654618489383813120,2.736103296,-2.163866043,0.419703126
1654618489393744896,3.752743483,-2.811230659,0.639051139
1654618489403676160,5.028584003,-3.783838749,0.704873979
1654618489413607168,5.965879917,-4.490317345,0.557526887
1654618489423538944,5.963100433,-4.295864105,0.312740892
1654618489433469952,4.972451687,-3.244809866,0.073606625
1654618489443401984,3.516617537,-1.601515412,-0.264707565
1654618489453333248,1.805778742,0.518336296,-0.601972163
1654618489463265024,0.083333127,2.302656412,-0.866305351
1654618489473196032,-1.047567844,3.15776968,-1.061396837
1654618489483127040,-1.275402308,3.191575766,-1.166418195
1654618489493059072,-0.401826888,2.337107182,-1.235083461
1654618489502990080,1.203352809,0.672342837,-1.424144506
1654618489512922112,2.242693901,-1.446618795,-1.855423212
1654618489522853120,2.25933218,-3.525556087,-2.479985714
1654618489532784896,1.838178396,-3.625622988,-2.021586418
1654618489542715904,0.129917964,-3.098758221,-1.589698315
1654618489552647168,-1.919275284,-2.577535152,-1.513776183
1654618489562579200,-2.927181721,-2.679226875,-1.696413279
1654618489572509952,-2.932351351,-3.141157627,-2.150628567
1654618489582441984,-2.658081532,-3.785697937,-2.667754889
1654618489592373248,-2.639401197,-4.264831543,-2.976442099
1654618489602305024,-2.936259508,-4.539469719,-3.012984276
1654618489612236032,-3.477113724,-4.824938774,-2.985979319
1654618489622167040,-4.066165924,-5.225418091,-2.776187181
1654618489632099072,-4.580740452,-5.623208523,-2.583273649
1654618489642030080,-5.149121761,-5.560747623,-2.547092438
1654618489651962112,-5.556186199,-4.793140888,-2.421721458
1654618489661893120,-5.788798332,-3.519124031,-2.36325264
1654618489671824896,-5.807755947,-2.005070448,-2.306143761
1654618489681755904,-5.488857269,-0.675783515,-2.149106264
1654618489691687168,-4.985281944,-0.011784223,-2.025509357
1654618489701619200,-4.514009476,-0.473730028,-2.057158709
1654618489711549952,-4.020933151,-1.65323925,-2.286351681
1654618489721481984,-3.296371222,-2.528102398,-2.427220345
1654618489731413248,-2.278110743,-2.503022671,-2.359351158
1654618489741345024,-1.150464416,-2.020780802,-2.040161848
1654618489751276032,-0.257090777,-1.404766917,-1.69554472
1654618489761207040,0.251850933,-0.628728092,-1.318090796
1654618489771139072,0.569687188,0.111105204,-0.881775796
1654618489781070080,0.686941326,1.081477523,-0.401499748
1654618489791002112,0.645468712,1.66318512,-0.067936167
1654618489800933120,0.512348175,1.513894081,0.292444468
1654618489810864896,0.631121695,0.912392199,0.518945277
1654618489820795904,1.343153,0.510760129,0.610746622
1654618489830727936,2.485258341,0.555369139,0.569066584
1654618489840659200,3.654306412,1.321877718,0.427349389
1654618489850589952,4.349283218,2.526097059,0.404649139
1654618489860521984,4.363362312,3.698773861,0.551585674
1654618489870452992,3.90951848,4.643415451,0.727262914
1654618489880385280,3.504849434,5.285028458,0.969376564
1654618489890316032,3.301391363,5.256323814,1.243634462
1654618489900248064,3.462725639,4.433129787,1.449555993
1654618489910179072,4.109224319,3.321252108,1.376276255
1654618489920110080,5.021707535,2.236438036,0.946175277
1654618489930042112,5.868955135,1.542235494,0.388055235
1654618489939973120,6.09606266,1.486269951,0.061156083
1654618489949905152,5.458106518,1.864894509,0.032753199
1654618489959835904,4.38898325,2.857880831,0.173157573
1654618489969767936,3.17082715,3.798618555,0.251116544
1654618489979699200,2.203236818,4.373581409,0.324607283
1654618489989630976,1.488144755,4.512813568,0.556362987
1654618489999561984,0.921791792,4.341100693,0.775485039
1654618490009492992,0.531636536,3.746753216,0.8203215
1654618490019425280,0.599815488,3.007870913,1.005090475
1654618490029356032,1.018360019,2.498842955,1.423816919
1654618490039288064,1.52380085,2.153002739,1.812081337
1654618490049219072,1.94374001,1.859152913,2.044855595
1654618490059150848,2.246031523,1.643240452,2.192107916
1654618490069082112,2.363933086,1.486554742,2.331862211
1654618490079014144,2.375680685,1.029693961,2.227720022
1654618490088945152,2.179094791,0.365904182,2.002902746
1654618490098875904,1.894329429,-0.290483117,1.836080909
1654618490108807936,1.682756543,-0.603570461,1.74174428
1654618490118739200,1.49274683,-0.699891448,1.571270466
1654618490128670976,1.408174157,-0.820039392,1.178006291
1654618490138601984,1.44610846,-1.025357127,0.759394348
1654618490148534016,1.408820271,-1.260095119,0.359919399
1654618490158465024,1.131196737,-1.400292516,-0.111760505
1654618490168396032,0.642456353,-1.550608754,-0.575525761
1654618490178328064,0.046065766,-1.691012383,-0.93783927
1654618490188259072,-0.696546316,-2.068082571,-1.253952146
1654618490198190848,-1.356276631,-2.496447563,-1.536626458
1654618490208122112,-1.547977567,-2.360960007,-1.876479626
1654618490218054144,-1.437164426,-2.6412251,-2.054347038
1654618490227985152,-1.324625611,-3.422640085,-1.885333419
1654618490237916928,-1.299055696,-3.579271793,-1.6422019
1654618490247847936,-1.371477485,-2.683968544,-1.479543209
1654618490257779968,-1.51441586,-0.666714668,-1.479600906
1654618490267710976,-1.824680686,0.781003654,-1.367670298
1654618490277641984,-2.868969202,0.447498262,-1.162578344
1654618490287574016,-4.085624218,-0.663090706,-0.879798353
1654618490297505024,-4.651620865,-1.794450879,-0.771346271
1654618490307437056,-4.522916317,-2.707934856,-0.978044331
1654618490317368064,-3.902039289,-3.253464937,-1.271341324
1654618490327300096,-3.136429071,-3.400598288,-1.414802909
1654618490337231104,-2.522499561,-3.234555483,-1.395803928
1654618490347162880,-2.207912922,-2.7574296,-1.217070222
1654618490357089536,-2.209714651,-2.090952873,-0.918933749
1654618490367020544,-2.434988976,-1.612089276,-0.50561893
1654618490376952576,-2.714692354,-1.772139549,-0.11380022
1654618490386883584,-2.672688484,-2.703316927,0.129910991
1654618490396815616,-2.059432983,-4.161994934,0.186058313
1654618490406746624,-0.968092918,-5.93377018,0.246986374
1654618490416678400,0.191179976,-6.953378201,0.191271663
1654618490426609408,0.974298477,-7.332183838,0.398930848
1654618490436541440,1.425311327,-7.248618603,0.859256148
1654618490446472704,1.826089144,-6.80253315,1.23748517
1654618490456403456,2.187234879,-6.536578655,1.475377917
1654618490466335488,2.389250994,-6.575026989,1.675254226
1654618490476266496,2.213952303,-6.708935261,1.9972018
1654618490486198528,1.721862078,-6.427767277,2.352954388
1654618490496129536,0.968068838,-5.470440388,2.414608479
1654618490506061568,-0.030229624,-4.007626534,2.185855389
1654618490515992576,-0.984140635,-2.399394512,1.711073279
1654618490525924352,-1.727446675,-0.423390687,0.967485964
1654618490535855616,-2.073488474,1.015286803,0.110473938
1654618490545787648,-1.573424697,1.630034328,-0.629285634
1654618490555718656,-0.43295309,1.702812672,-1.296802163
1654618490565649408,0.821359277,1.452574372,-1.69616425
1654618490575581440,1.965910792,1.183439016,-1.793402672
1654618490585512704,2.823437929,1.135467291,-1.750066876
1654618490595444480,3.254863501,1.372672081,-1.736486316
1654618490605375488,3.28959775,2.20065999,-1.908536077
1654618490615307520,3.131192923,3.536058426,-2.233692169
1654618490625238784,3.010415316,4.837360382,-2.524645329
1654618490635170560,2.988612413,5.597939968,-2.361860991
1654618490645101568,2.975066662,5.022908211,-1.596895933
1654618490655032576,3.201024055,2.998211622,-0.574989677
1654618490664964352,3.940310955,1.012488127,-0.073549233
1654618490674895616,4.745634079,-0.072630554,-0.024626445
1654618490684827648,5.019761086,0.006260528,-0.152621687
1654618490694758656,4.841099739,1.103707552,-0.368511528
1654618490704690432,4.367430687,2.410802364,-0.602322936
1654618490714621440,3.729583502,3.574492693,-0.893027008
1654618490724553472,3.026680231,4.393341064,-1.158907771
1654618490734484480,2.342963219,4.866688728,-1.222340345
1654618490744416512,1.717426419,5.093018532,-1.020339251
1654618490754347520,1.205242038,5.073364735,-0.612108111
1654618490764278528,0.889790297,4.722941399,-0.068420611
1654618490774210560,0.777328014,4.0693717,0.516841412
1654618490784141568,0.770770252,3.320469379,0.954643309
1654618490794073600,0.838932097,2.719280005,1.184570909
1654618490804004352,0.855350196,2.286106348,1.241806746
1654618490813936384,0.694724619,2.124442816,1.133461595
1654618490823867648,0.343192965,2.243297815,0.884225965
1654618490833799680,-0.09116634,2.351612329,0.554353654
1654618490843730432,-0.541663766,2.31242156,0.150086075
1654618490853662464,-0.98745954,2.123843908,-0.373169988
1654618490863593472,-1.354575276,1.768209815,-0.934839428
1654618490873524480,-1.578091621,1.42711103,-1.453951955
1654618490883456512,-1.781767249,1.200910091,-1.73665607
1654618490893387520,-2.029962301,1.034530401,-1.802944064
1654618490903319552,-2.230376482,0.926925421,-1.831475854
1654618490913250560,-2.428140402,0.957070589,-1.967301846
1654618490923182592,-2.634489298,0.829561889,-2.226829529
1654618490933113600,-2.723841906,0.501200199,-2.670888901
1654618490943045632,-2.635784864,-0.057806607,-3.202367783
1654618490952976384,-2.482175112,-0.846411884,-3.626083612
1654618490962908416,-2.3865695,-1.406613708,-3.822163343
1654618490972839680,-2.81885457,-1.868476868,-3.880871058
1654618490982771712,-3.855592489,-2.497160435,-3.945261955
1654618490992702464,-5.162331104,-3.452339172,-4.038218498
1654618491002633472,-6.052614212,-4.556629181,-4.063844204
1654618491012565504,-6.171952724,-5.381977558,-4.043501854
1654618491022496512,-5.466675758,-5.355781078,-3.998326302
1654618491032428544,-4.511602879,-4.520600319,-3.840872765
1654618491042359552,-4.04722023,-3.556146383,-3.449826479
1654618491052291584,-3.697886944,-2.716403961,-3.053404808
1654618491062222592,-3.083129883,-2.367657423,-2.638093233
1654618491072154624,-2.099188089,-2.787006855,-2.173202515
1654618491082085632,-0.919489741,-3.842840672,-1.53978622
1654618491092017664,0.239087641,-5.246199131,-0.694577873
1654618491101948416,1.27463305,-6.497114658,0.214999244
1654618491111880448,1.925090551,-7.228358269,1.00913775
1654618491121811712,2.086829662,-7.476225376,1.575844049
1654618491131742464,1.850589037,-7.408056259,1.876517057
1654618491141674496,1.372132421,-7.218131542,2.013931751
1654618491151605504,0.75420481,-6.901659012,2.085193157
1654618491161537536,0.123297654,-6.537732124,2.114985228
1654618491171468544,-0.429421783,-6.145726204,2.085369349
1654618491181400576,-0.879430294,-5.512804985,1.88679564
1654618491191331584,-1.294316292,-4.628077984,1.524544835
1654618491201263360,-1.699472547,-3.45439744,1.052913427
1654618491211194624,-2.07562542,-2.283330917,0.508139193
1654618491221126656,-2.268399239,-1.273625493,-0.057025947
1654618491231057664,-2.087722301,-0.599979699,-0.471550077
1654618491240989440,-1.449454784,-0.429536343,-0.747174978
