Time (s),X (rad/s),Y (rad/s),Z (rad/s)
1654618488653647104,-0.307387233,-0.363414973,0.236055911
1654618488663580160,-0.100833535,-0.473187447,0.457061589
1654618488673512192,-0.080194034,-0.438716799,0.481463581
1654618488683445248,-0.165622205,-0.407427013,0.323619515
1654618488693378304,-0.263394028,-0.339718014,0.083222613
1654618488703310336,-0.301779002,-0.179506853,-0.148638129
1654618488713243136,-0.259335935,-0.021232532,-0.303031415
1654618488723175168,-0.177126139,0.00876879,-0.359329611
1654618488733108224,-0.067001231,-0.079878256,-0.322248817
1654618488743041280,0.063279979,-0.136624754,-0.196128458
1654618488752973056,0.188666925,-0.158267453,-0.033708122
1654618488762906112,0.271436721,-0.151209414,0.122325413
1654618488772839168,0.316651076,-0.056061588,0.248486549
1654618488782771200,0.335588753,0.053474072,0.33366698
1654618488792704000,0.359504193,0.151104495,0.400523245
1654618488802637056,0.409547627,0.124437675,0.487309635
1654618488812569088,0.483840495,0.036685988,0.590371609
1654618488822502144,0.564094842,-0.072622806,0.711592853
1654618488832434176,0.637763202,-0.195406511,0.799823403
1654618488842367232,0.670600474,-0.316378862,0.833670199
1654618488852300288,0.681070745,-0.395621479,0.788514435
1654618488862232320,0.613941729,-0.453402311,0.647384763
1654618488872165120,0.440933794,-0.495846987,0.420835763
1654618488882098176,0.248693183,-0.585389018,0.192105144
1654618488892030208,0.102998301,-0.660508215,0.054701202
1654618488901963264,0.043211445,-0.726773143,0.006351477
1654618488911896320,0.07599815,-0.676026344,0.032805454
1654618488921828352,0.147148237,-0.5456689,0.102904655
1654618488931761152,0.1385369,-0.403962851,0.155421644
1654618488941694208,0.059598196,-0.277082384,0.163679749
1654618488951625984,-0.003233232,-0.160231665,0.149090946
1654618488961559040,0.031726282,-0.077731758,0.164804757
1654618488971491072,0.127595544,-0.077236943,0.251841903
1654618488981424128,0.252963334,-0.157666981,0.380251646
1654618488991357184,0.340900928,-0.222882465,0.507849813
1654618489001289216,0.355473369,-0.25549531,0.575327158
1654618489011222016,0.307839245,-0.231902614,0.562045455
1654618489021155072,0.230771303,-0.190546706,0.456556916
1654618489031087104,0.164325163,-0.134183556,0.289490163
1654618489041020160,0.152810276,-0.046111982,0.103925556
1654618489050953216,0.187257201,0.064609997,-0.069506682
1654618489060885248,0.181675181,0.187277973,-0.194218203
1654618489070818304,0.112098239,0.256058633,-0.288535625
1654618489080750336,0.092429683,0.259631366,-0.327853173
1654618489090683136,0.132978171,0.245743781,-0.259974539
1654618489100616192,0.205524027,0.273122311,-0.151634544
1654618489110548224,0.257838607,0.276990831,-0.097479172
1654618489120481280,0.294149876,0.296872944,-0.093100995
1654618489130414336,0.329923064,0.360038072,-0.102605812
1654618489140346112,0.38864404,0.411756367,-0.09977375
1654618489150279168,0.455184698,0.377809316,-0.072286993
1654618489160212224,0.535405219,0.33943364,0.034904007
1654618489170144000,0.574308932,0.222974151,0.187763855
1654618489180077056,0.565354049,0.081170425,0.335946083
1654618489190009088,0.547286332,-0.051900543,0.434315801
1654618489199942144,0.524648309,-0.165418893,0.468503445
1654618489209875200,0.46278739,-0.252927959,0.42617169
1654618489219807232,0.340364307,-0.307556093,0.306687921
1654618489229736192,0.191681594,-0.330150604,0.131201327
1654618489239668992,0.081559688,-0.303926945,-0.07389944
1654618489249601024,0.03898773,-0.233568892,-0.256699354
1654618489259534080,0.074443616,-0.163786903,-0.390607595
1654618489269467136,0.139943793,-0.085640177,-0.443793297
1654618489279399168,0.230670646,-0.041426461,-0.421586871
1654618489289332224,0.299051315,-0.032512862,-0.359057188
1654618489299264256,0.329204023,-0.054854408,-0.279959649
1654618489309197312,0.307620436,-0.106105343,-0.220052391
1654618489319130112,0.248190075,-0.146351233,-0.180627853
1654618489329061888,0.180689856,-0.159908593,-0.167664379
1654618489338994944,0.120625585,-0.177498162,-0.175946727
1654618489348928000,0.083537072,-0.202205911,-0.176703855
1654618489358860032,0.081961006,-0.209691152,-0.15149565
1654618489368793088,0.101657748,-0.223156884,-0.103871405
1654618489378725888,0.103163362,-0.248872176,-0.047533143
1654618489388657920,0.122017473,-0.277143776,0.003645357
1654618489398590976,0.135988817,-0.261121124,0.048725799
1654618489408523008,0.111397997,-0.224571392,0.091529451
1654618489418456064,0.043543167,-0.17163235,0.09299621
1654618489428389120,-0.034788124,-0.111962907,0.041526899
1654618489438321152,-0.091136985,-0.058636226,-0.040756401
1654618489448254208,-0.134225071,-0.06753438,-0.094742939
1654618489458187008,-0.17874679,-0.152314127,-0.103044249
1654618489468119040,-0.187935755,-0.255798161,-0.0322561
1654618489478052096,-0.13573876,-0.325987995,0.11183171
1654618489487985152,-0.02825411,-0.381444067,0.267804802
1654618489497917184,0.099411592,-0.3979204,0.37104103
1654618489507850240,0.167753369,-0.367603511,0.354309201
1654618489517782016,0.141341507,-0.294012398,0.217754021
1654618489527715072,0.048990808,-0.179525256,0.024735838
1654618489537648128,-0.067828871,-0.052832916,-0.140156537
1654618489547579904,-0.179057926,-0.019017959,-0.260874987
1654618489557512960,-0.269877553,-0.046751793,-0.296274602
1654618489567446016,-0.374874264,-0.125313446,-0.271705866
1654618489577378048,-0.47336632,-0.209853306,-0.195916459
1654618489587311104,-0.511389911,-0.233507499,-0.086331636
1654618489597243904,-0.473000616,-0.195432395,0.057871841
1654618489607176192,-0.414877683,-0.135299549,0.220041841
1654618489617108992,-0.345487624,-0.035704475,0.377085179
1654618489627041024,-0.28349483,0.024310928,0.472835928
1654618489636974080,-0.222438604,0.035186458,0.487798393
1654618489646907136,-0.192914009,0.044721905,0.421016961
1654618489656839168,-0.213458389,0.100795522,0.286809713
1654618489666772224,-0.263574302,0.166912228,0.127114072
1654618489676705024,-0.266442329,0.175767466,-0.021832466
1654618489686637056,-0.169696897,0.09275806,-0.097367704
1654618489696570112,-0.00340895,-0.061988562,-0.042187683
1654618489706503168,0.170892283,-0.16152741,0.117802247
1654618489716435200,0.280707687,-0.210793108,0.30656153
1654618489726368256,0.242319807,-0.258580625,0.418482214
1654618489736300032,0.152915925,-0.260473996,0.45197022
1654618489746233088,0.021383988,-0.318213731,0.389584333
1654618489756165888,-0.168852612,-0.388271779,0.264852554
1654618489766097920,-0.375587136,-0.459722787,0.109538585
1654618489776030976,-0.493641108,-0.433468789,-0.009788451
1654618489785964032,-0.463689625,-0.354778767,-0.079756886
1654618489795896064,-0.313171715,-0.240583062,-0.08972621
1654618489805829120,-0.131689549,-0.131542057,-0.04783069
1654618489815761152,0.015217013,-0.087608673,0.023349974
1654618489825694208,0.137308568,-0.068320461,0.105926611
1654618489835627008,0.23705864,-0.034522131,0.169791579
1654618489845559040,0.286269039,-0.014131906,0.180252478
1654618489855492096,0.306060493,-0.03544122,0.168646187
1654618489865425152,0.304407477,-0.078797214,0.153798536
1654618489875357184,0.290404826,-0.16868034,0.168834969
1654618489885290240,0.25968048,-0.271604091,0.201739132
1654618489895223040,0.212686479,-0.31183055,0.229754448
1654618489905155072,0.165689409,-0.294417203,0.230021834
1654618489915088128,0.148965627,-0.236314178,0.20264101
1654618489925019904,0.138866395,-0.159654826,0.157804295
1654618489934952960,0.144171238,-0.082078144,0.096970513
1654618489944886016,0.133520991,-0.047060769,0.025268894
1654618489954818048,0.092715569,-0.070343144,-0.04827252
1654618489964751104,0.061830357,-0.117432088,-0.075392559
1654618489974683904,0.032484498,-0.171909407,-0.037261512
1654618489984615936,-0.027812663,-0.22325328,0.040215433
1654618489994548992,-0.164654359,-0.214847297,0.112110689
1654618490004482048,-0.335570186,-0.150518641,0.108009957
1654618490014414080,-0.453941613,-0.057919186,0.052416988
1654618490024347136,-0.457124889,0.012761373,-0.014119696
1654618490034279168,-0.345465899,0.010071518,-0.069034226
