Time (s);Latitude (°);Longitude (°);Height (m);Velocity (m/s);Direction (°);Horizontal Accuracy (m);Vertical Accuracy (°)
146,4184757;52,31647328;4,95203716;0,136492913;0,96081104;257,4244893;4,78573448;4,78573448
147,418492;52,31649058;4,952000287;0,140205728;1,750070597;311,951656;4,785195324;4,785195324
148,4185089;52,31650541;4,951971465;0,108874274;1,71936789;301,910566;4,774919887;4,774919887
149,4185255;52,31651809;4,951959058;-0,475138064;1,485527929;301,2506168;4,777613758;4,777613758
150,4188638;52,31653216;4,951952037;-0,969182629;1,500256135;321,7565332;4,776110996;4,776110996
151,4188796;52,316543;4,951953722;-1,431336403;0,984644088;336,1413032;4,773092113;4,773092113
152,4188937;52,31655876;4,951945742;-1,181856276;1,423879764;329,8466613;4,773702895;4,773702895
153,4189059;52,31657171;4,951925792;-1,174939457;1,5029497;308,6383731;4,769994111;4,769994111
154,4189177;52,31657965;4,951905369;-0,941858074;1,551816536;290,1658859;4,769264055;4,769264055
155,4189298;52,3165848;4,951882657;-1,306935695;1,549816921;281,1455228;4,767452471;4,767452471
156,4189409;52,31658986;4,951860142;-1,129388447;1,450679574;290,0461121;4,776970904;4,776970904
157,4189508;52,31659578;4,951840538;-0,8481682;1,455929826;288,9236641;4,774348855;4,774348855
158,4189597;52,31659696;4,951811518;-1,029899351;1,508120188;281,1884793;4,773713687;4,773713687
159,4189684;52,31660144;4,951786498;-1,054611409;1,55574209;281,583715;4,777351686;4,777351686
160,4189762;52,31660842;4,95177898;-1,201159958;1,436544306;294,8157912;4,77062673;4,77062673
161,4189843;52,31661412;4,951768491;-1,157771504;1,257161187;296,5549821;4,771666991;4,771666991
162,4189913;52,31661788;4,951734811;-1,203459478;1,617489099;279,2017017;4,776650301;4,776650301
163,4189986;52,31662317;4,951712262;-1,581238183;1,420232831;295,0528522;4,771218893;4,771218893
164,4190043;52,31662259;4,951673938;-1,509914702;1,703531951;283,5908862;4,767215552;4,767215552
165,4190114;52,31662614;4,951641236;-1,600376694;1,710504089;289,567002;4,771364008;4,771364008
166,4190172;52,31662582;4,951609086;-2,390829748;1,653273214;281,0836563;4,770561504;4,770561504
167,419022;52,31663424;4,951598994;-2,154285409;1,120837882;297,519397;4,765823973;4,765823973
168,4190267;52,3166556;4,951585523;-2,002554515;1,756326467;326,3895444;4,768130414;4,768130414
169,4190328;52,31667137;4,95157747;-2,066268228;1,503653383;326,3771792;4,758891163;4,758891163
170,4190373;52,31667827;4,951566342;-2,933500816;1,512091476;319,2399254;4,759265603;4,759265603
171,4190408;52,31668781;4,9515612;-2,451649897;1,374680036;344,4594318;4,763951428;4,763951428
172,4190456;52,3166945;4,951552143;-1,931444575;1,178811676;329,1415276;4,761761104;4,761761104
173,4191048;52,31670641;4,951539451;-2,253616097;1,437669771;335,6748256;4,757966212;4,757966212
174,419053;52,31672451;4,951524195;-1,939804253;1,553935998;337,2520125;4,763733177;4,763733177
175,4190559;52,31674038;4,951504695;-2,131508214;1,675405773;334,438256;4,768529544;4,768529544
176,4190589;52,31675068;4,951486059;-2,12502881;1,431719149;324,2664636;4,770790383;4,770790383
177,4190617;52,31675721;4,951463922;-2,47748523;1,537466291;315,740316;4,76085732;4,76085732
178,4190657;52,31676098;4,951447523;-2,406358549;1,229873158;307,1379634;4,761704132;4,761704132
179,4190681;52,31677015;4,951426106;-2,61400596;1,417581114;318,4887075;4,765064217;4,765064217
180,4190705;52,31678114;4,951410692;-2,783086875;1,36612128;328,7881781;4,7594698;4,7594698
181,4190733;52,31679975;4,951396032;-2,277706108;1,542780559;329,6778672;4,758239876;4,758239876
182,4190755;52,31681148;4,951388579;-2,33689048;1,509113809;330,67959;4,760363263;4,760363263
183,4190769;52,3168313;4,95137292;-2,230449143;1,774178184;335,8185526;4,758999814;4,758999814
184,4190797;52,31684319;4,951359686;-2,075699759;1,495986259;342,7304123;4,762771349;4,762771349
185,4190822;52,31685651;4,951331801;-2,574435611;1,649011502;327,2693794;4,756273224;4,756273224
186,4190829;52,31687639;4,951314197;-2,494983547;1,706456841;331,8972056;4,762838578;4,762838578
187,419085;52,31689113;4,951301335;-2,547105738;1,454037852;329,8239721;4,759389034;4,759389034
188,4190876;52,31690835;4,951297244;-2,776927881;1,632793415;341,5155227;4,760034213;4,760034213
189,4190888;52,31691797;4,951295778;-2,843186633;1,574164175;340,6194368;4,753995856;4,753995856
190,4190904;52,31693077;4,951281261;-2,637594427;1,573221087;335,7802848;4,753881932;4,753881932
191,4190919;52,31694719;4,951270485;-2,847230914;1,732414304;340,99988;4,756029816;4,756029816
192,4190923;52,31695959;4,951260182;-3,1225512;1,599092681;345,482396;4,753836881;4,753836881
193,4190935;52,31697478;4,951250734;-3,023614418;1,745770259;341,3406154;4,753702873;4,753702873
194,4190955;52,31698426;4,951243754;-3,6381211;1,413394429;334,816785;4,755230399;4,755230399
195,4190967;52,31700007;4,951235565;-3,094129047;1,646255615;342,6586968;4,763606098;4,763606098
196,4190984;52,31701502;4,951225393;-2,716950186;1,531932792;335,3296224;4,757305136;4,757305136
197,4191008;52,31703139;4,951216696;-3,114986427;1,729784276;340,2702252;4,754828139;4,754828139
198,4191004;52,31704103;4,951207417;-3,019887645;1,316860354;344,4990149;4,758233518;4,758233518
199,419101;52,31705736;4,951207065;-2,90150525;1,606514539;350,2988112;4,761880473;4,761880473
200,4191025;52,31707372;4,951197613;-2,921822239;1,835072605;346,8821943;4,761357739;4,761357739
201,4191039;52,31708519;4,951188515;-2,833948416;1,502621817;343,7560832;4,760226917;4,760226917
