Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (°)
1654618549418364160,52.31544995,4.953150273,2.533816536,0.777046258,317.5763709,4.812132587,4.812132587
1654618550418376192,52.31545121,4.95314847,2.303540154,0.556353203,-1,4.810199166,4.810199166
1654618551418388480,52.31545969,4.95314062,1.877489771,0.959455244,343.9333329,4.812573765,4.812573765
1654618552418399488,52.31545567,4.953137365,1.61424592,0.556077724,-1,4.814953874,4.814953874
1654618553418410240,52.31546137,4.953135758,1.045526141,0.989567947,348.9096142,4.817448988,4.817448988
1654618554418419456,52.31546478,4.953139781,0.850167616,0.631294572,-1,4.819371093,4.819371093
1654618555418428672,52.31547799,4.953136049,0.342596971,1.119863604,336.2785611,4.822145379,4.822145379
1654618556418437120,52.31548369,4.953129997,0.057194715,1.157644408,331.8518341,4.8348358,4.8348358
1654618557418444288,52.3154969,4.953126939,-0.036680671,1.310917176,332.8193402,4.83546743,4.83546743
1654618558418451968,52.31551995,4.953130323,-0.078650954,1.631399576,351.0063082,4.838460342,4.838460342
1654618559418459392,52.31554567,4.953124187,-0.007490434,1.821565798,337.944795,4.84228764,4.84228764
1654618560418465536,52.3155628,4.953126125,0.19939031,1.307465448,334.7626454,4.843122237,4.843122237
1654618561418471936,52.31558729,4.953128492,0.19533527,1.00654811,331.0583576,4.837729703,4.837729703
1654618562418477568,52.315606,4.953120002,-0.046909017,1.06212566,335.8745602,4.841807894,4.841807894
1654618563418482688,52.31562276,4.953122324,-0.203047105,0.680539744,353.7095923,4.848744262,4.848744262
1654618564418487552,52.31563946,4.953121347,-0.187186138,0.571171943,341.426044,4.849965382,4.849965382
1654618565418492160,52.31566554,4.953111754,-0.16193425,1.04567995,337.3746869,4.857261422,4.857261422
1654618566418497024,52.3156722,4.953111133,-0.411336185,0.788712996,348.0460403,4.85604944,4.85604944
1654618567418500352,52.31567895,4.953099394,0.343237909,1.344397023,342.6524748,4.856044495,4.856044495
1654618568418503168,52.31568161,4.953092328,0.510650042,1.139133389,333.7454569,4.844689527,4.844689527
1654618569418507776,52.31569212,4.953085219,1.415461938,1.371781278,334.9811768,4.839400956,4.839400956
1654618570418510592,52.31570449,4.953085828,1.850662395,1.407599964,346.6586577,4.83981882,4.83981882
1654618571418513664,52.31571334,4.953080284,2.187643784,1.032436662,341.5034938,4.830484169,4.830484169
1654618572418516224,52.31571429,4.953083194,2.249604709,1.525615908,335.4162971,4.822534013,4.822534013
1654618573418518528,52.31572383,4.953096193,2.683074661,1.303297856,6.002981614,4.820894383,4.820894383
1654618574418521344,52.3157253,4.953096816,2.870759504,1.042628607,342.0486039,4.811049842,4.811049842
1654618575418523392,52.31574114,4.9530991,2.946106389,1.696862549,353.123514,4.808782917,4.808782917
1654618576418525440,52.31573606,4.953104412,2.598347343,1.061611433,346.2077398,4.805915912,4.805915912
1654618577418526720,52.31574179,4.953108516,2.606353097,1.086014305,345.7554581,4.798848137,4.798848137
1654618578418529280,52.31575982,4.953119654,1.938790435,1.533753168,349.2726779,4.795245024,4.795245024
1654618579418532096,52.31577162,4.953116231,1.50391168,1.20079542,337.2077754,4.791855455,4.791855455
1654618580418531584,52.31578025,4.95312082,2.20279853,1.046352276,348.257518,4.798811921,4.798811921
1654618581418534400,52.3157875,4.95309137,2.339784365,1.318314675,341.0348289,4.795457259,4.795457259
