Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
1654618488008021760,-0.110341637,0.758042247,1.077453564
1654618488017954816,0.321172353,0.471662727,1.457737759
1654618488027887872,0.369475617,-0.25658167,2.08201223
1654618488037819904,0.35446523,-0.408969319,2.587291769
1654618488047752960,0.431988199,-0.073936726,2.983884434
1654618488057684992,0.210327271,0.569685743,3.404302163
1654618488067617792,-0.201219648,1.070567883,3.565288289
1654618488077550848,-0.267106658,0.69933357,3.518070853
1654618488087482880,-0.225873848,0.252733837,3.847040468
1654618488097415936,-0.365559737,0.416536055,4.014513495
1654618488107348992,-0.419245947,0.469983334,3.87963811
1654618488117280768,-0.363303881,-0.021437208,3.553812543
1654618488127213824,-0.064022334,-0.699951329,3.435614587
1654618488137146880,0.563154695,-1.303082414,2.207617439
1654618488147078656,1.377486479,-1.474178814,0.881523308
1654618488157011712,1.9554434,-1.025473206,-0.786471555
1654618488166944768,2.258846065,-0.3367679,-2.479091967
1654618488176876800,2.265345245,0.20637638,-3.823161609
1654618488186809856,2.389858194,0.506915225,-4.475963475
1654618488196741888,2.414791891,0.819734465,-3.960739576
1654618488206674688,2.165067251,1.172454885,-2.993752779
1654618488216607744,1.791766385,1.39379524,-1.882942604
1654618488226543104,1.382522686,1.668835108,-0.988143777
1654618488236476160,0.983461912,2.134633663,-0.598602855
1654618488246409216,0.719347274,2.465078823,-0.283343207
1654618488256341248,0.783135134,2.61311512,-0.003180885
1654618488266274304,0.88370315,2.577478095,0.063237053
1654618488276207104,0.832327759,2.261108499,0.01489929
1654618488286139136,0.635846695,1.791374914,-0.143208836
1654618488296072192,0.142346957,1.334830163,-0.375343298
1654618488306005248,-0.383237039,1.060511184,-0.710011025
1654618488315937280,-0.562380524,1.023455186,-1.146005151
1654618488325870336,-0.372540143,1.071395849,-1.137889216
1654618488335802112,0.033576466,1.241525851,-0.649419252
1654618488345735168,0.544518449,1.498969401,-0.1350853
1654618488355667968,0.838834541,1.442978656,0.272437565
1654618488365600000,0.651613712,1.271110716,0.23343956
1654618488375533056,-0.036656195,0.969373484,-0.467679019
1654618488385466112,-0.693653439,0.548378123,-1.37109898
1654618488395398144,-1.154039226,0.286696512,-2.171244249
1654618488405331200,-1.50328523,0.168209228,-2.545064347
1654618488415264256,-1.429738952,0.211712403,-2.242027718
1654618488425196288,-1.015125754,0.549104055,-1.520686544
1654618488435129088,-0.639809938,0.907994311,-0.414187521
1654618488445062144,-0.491762531,1.020155821,0.794953526
1654618488454994176,-0.449958447,1.259734519,1.725364235
1654618488464927232,-0.1607154,1.314233054,2.150298353
1654618488474859264,-0.348661283,1.010028663,1.689120854
1654618488484792320,-0.046072551,0.525331688,0.749321271
1654618488494725120,0.771334868,-0.829604126,0.06620276
1654618488504657152,1.383786269,-1.261283446,-0.456193918
1654618488514590208,1.488435057,-1.28972328,-1.167683119
1654618488524523264,1.15860824,-1.662865101,-1.426062223
1654618488534455040,0.419489776,-2.180105412,-1.476960481
1654618488544388096,-0.293027365,-2.614168496,-1.400431538
1654618488554321152,-0.591739978,-2.437733149,-1.026590974
1654618488564253184,-0.572314358,-2.093237715,-0.125773609
1654618488574185984,-0.328153929,-1.855081498,1.034887004
1654618488584118016,-0.061769401,-1.565469492,1.969952681
1654618488594051072,-0.186123306,-1.193522988,2.725895339
1654618488603984128,-0.800866815,-0.855107488,3.140664073
1654618488613916160,-1.43308122,-0.720913597,3.042363607
1654618488623849216,-2.148593305,-0.6991602,2.89271991
1654618488633782272,-2.736491663,-1.005594646,3.030054633
1654618488643714304,-2.945960562,-1.609296127,2.757490184
1654618488653647104,-2.482862837,-2.387833596,3.070285231
1654618488663580160,-1.846513281,-2.856707493,2.899139568
1654618488673512192,-0.723068442,-2.29083165,2.099082007
1654618488683445248,0.440920991,-1.384854117,1.120024218
1654618488693378304,1.263548804,-0.779299945,0.598689979
1654618488703310336,1.492124065,-0.053904019,0.277027629
1654618488713243136,1.412642278,0.813138367,0.052594535
1654618488723175168,1.226052949,1.510820683,0.103623771
1654618488733108224,0.928020952,2.030304571,0.424825945
1654618488743041280,0.565508199,2.325434595,0.502078189
1654618488752973056,0.23982355,2.459587995,0.23513993
1654618488762906112,-0.002758716,2.480355258,-0.050216473
1654618488772839168,-0.016956341,2.447490544,-0.372847706
1654618488782771200,0.09895243,2.298016562,-0.726083266
1654618488792704000,0.305520526,2.124681848,-0.802604023
1654618488802637056,0.808277577,1.980929074,-0.736403017
1654618488812569088,1.320218264,1.949866911,-0.539246015
1654618488822502144,1.695341706,1.921935346,-0.559741091
1654618488832434176,2.007473679,1.632510158,-0.647027741
1654618488842367232,2.250222591,1.090282356,-0.804389178
1654618488852300288,2.492619501,0.488258148,-1.000487249
1654618488862232320,2.626703172,-0.190966701,-1.345925547
1654618488872165120,2.603506683,-0.788614852,-1.613260832
1654618488882098176,2.262520455,-0.924366003,-1.715837951
1654618488892030208,1.446359662,-0.296589489,-1.659249183
1654618488901963264,0.304375641,0.458850016,-1.374727762
1654618488911896320,-0.799428985,0.725912674,-1.028645686
1654618488921828352,-1.804332637,0.688543557,-0.835758321
1654618488931761152,-2.555351939,0.352982887,-0.632462912
1654618488941694208,-2.912686397,-0.145416087,-0.321848291
1654618488951625984,-3.015842391,-0.352466651,0.005657181
1654618488961559040,-3.011703147,-0.296865551,0.546172042
1654618488971491072,-3.135716743,-0.841489104,1.375925857
1654618488981424128,-3.166809313,-1.719265151,2.145208937
1654618488991357184,-3.017756184,-1.993932112,2.481457166
1654618489001289216,-2.715894846,-1.632055245,2.280526371
1654618489011222016,-2.244404612,-1.172862655,1.91170038
1654618489021155072,-1.630302542,-0.63034505,1.594625756
1654618489031087104,-1.070218804,-0.103041681,1.582972839
1654618489041020160,-0.691898105,0.033542114,1.782117895
1654618489050953216,-0.573278564,-0.049829606,2.099637492
1654618489060885248,-0.705638477,-0.375147781,2.451577309
1654618489070818304,-0.813277531,-1.088592583,2.776433408
1654618489080750336,-0.7960797,-1.420931583,3.214078789
1654618489090683136,-0.899218737,-1.065394998,3.499195456
1654618489100616192,-0.920971549,-0.909041913,3.530237739
1654618489110548224,-0.705175377,-0.579264286,3.293763474
1654618489120481280,-0.345071093,-0.174417692,3.064254997
1654618489130414336,0.071623129,0.085364378,2.687522401
1654618489140346112,0.217347438,0.236168821,2.407476439
1654618489150279168,0.276915947,0.345850892,2.302332392
1654618489160212224,0.425722908,0.4555239,2.04487364
1654618489170144000,0.694874337,0.472144391,1.575201305
1654618489180077056,1.020754284,0.062766132,1.226550547
1654618489190009088,1.57703967,-0.323649014,0.695473092
1654618489199942144,2.185553555,-0.391072856,0.15795376
1654618489209875200,2.757148122,-0.237176552,-0.43781378
1654618489219807232,3.195157199,-0.157368271,-0.946865943
1654618489229736192,3.453928066,-0.223693933,-1.36199545
1654618489239668992,3.564744498,-0.20701687,-1.581982321
1654618489249601024,3.422548984,0.1172089,-1.685131883
1654618489259534080,3.053494951,0.63648258,-1.646511608
1654618489269467136,2.604259804,1.121358553,-1.659253276
1654618489279399168,2.187488399,1.412278289,-1.789325173
1654618489289332224,1.926089208,1.595299793,-1.956042155
1654618489299264256,1.868323395,1.529702512,-2.138246073
1654618489309197312,1.931168684,1.227436546,-2.334113764
1654618489319130112,1.92521388,0.942850075,-2.449417933
1654618489329061888,1.899121265,0.768365213,-2.511073313
1654618489338994944,1.917837617,0.627034357,-2.48393697
1654618489348928000,1.859858966,0.489017007,-2.290522186
1654618489358860032,1.60321707,0.513984801,-2.04612319
1654618489368793088,1.280621504,0.674131121,-1.905341533
1654618489378725888,0.996428697,0.743577551,-1.696497116
1654618489388657920,0.82074384,0.749448521,-1.480829583
1654618489398590976,0.619315447,0.844345395,-1.448340114
1654618489408523008,0.4063657,0.805789586,-1.439849957
1654618489418456064,0.281484962,0.614704187,-1.367982414
1654618489428389120,0.266073455,0.558907899,-1.20042051
1654618489438321152,0.263689545,0.325312072,-0.857247423
1654618489448254208,0.132324829,0.020400972,-0.41546923
1654618489458187008,-0.208992351,0.025219151,0.111142706
1654618489468119040,-0.701702716,0.055543323,0.691572999
1654618489478052096,-1.194846944,0.181147947,1.079643347
1654618489487985152,-1.561759726,0.39506084,1.335971832
1654618489497917184,-1.565713613,0.60408747,1.377247912
1654618489507850240,-1.194381505,0.648981808,1.128962857
1654618489517782016,-0.756529133,0.313529786,0.650443685
1654618489527715072,-0.560106542,-0.052728071,0.186009285
1654618489537648128,-0.639140432,-0.161270922,-0.143047453
1654618489547579904,-1.012911998,-0.3582547,-0.04539135
1654618489557512960,-1.570799521,-0.384110247,0.233835416
1654618489567446016,-2.104080791,-0.215029967,0.431024578
1654618489577378048,-2.557218955,-0.249363904,0.743296884
1654618489587311104,-2.9448952,-0.437385837,1.091612012
1654618489597243904,-3.336839327,-0.499195804,1.292430541
1654618489607176192,-3.59086401,-0.279544855,1.375486146
1654618489617108992,-3.286131688,-0.050781533,1.321475415
1654618489627041024,-2.336176077,-0.079215227,1.182140944
1654618489636974080,-1.171354585,-0.411696461,1.28845385
1654618489646907136,-0.114958014,-0.940128854,1.341567618
1654618489656839168,0.723410504,-1.264925969,1.187677673
1654618489666772224,1.148127691,-1.243189676,1.069281496
1654618489676705024,1.302507048,-1.081550562,1.249357612
1654618489686637056,1.232283157,-1.05114621,1.761126391
1654618489696570112,0.827938839,-1.16545109,2.216736757
1654618489706503168,0.199809884,-1.36361586,2.202573631
1654618489716435200,-0.431569539,-1.359922758,1.479469521
1654618489726368256,-0.35149309,-1.539517648,0.602579547
1654618489736300032,0.284545979,-1.732618291,-0.388007782
1654618489746233088,1.075429843,-1.301547081,-1.099333845
1654618489756165888,1.744934866,-0.704888937,-1.503051926
1654618489766097920,2.130373966,0.063850425,-1.687456151
1654618489776030976,1.982555185,0.758032306,-1.610199814
1654618489785964032,1.633801516,1.203560464,-1.323894408
1654618489795896064,1.211733702,1.592457169,-0.87706773
1654618489805829120,0.927780631,1.889287856,-0.620921677
1654618489815761152,0.833833417,1.872750615,-0.548412695
1654618489825694208,0.853898138,1.690209897,-0.554293824
1654618489835627008,1.02833169,1.34540573,-0.774784141
1654618489845559040,1.371036415,0.854397709,-1.124682695
1654618489855492096,1.716647791,0.378642991,-1.355085211
1654618489865425152,1.97052103,0.088267375,-1.649599523
1654618489875357184,2.124284091,0.053047731,-1.909832194
1654618489885290240,2.007480696,0.13447105,-2.063988188
1654618489895223040,1.74280531,0.244047506,-2.287234297
1654618489905155072,1.510126473,0.357740072,-2.47274423
1654618489915088128,1.329952124,0.436747029,-2.519078736
1654618489925019904,1.062649584,0.414270259,-2.446291426
1654618489934952960,0.83004793,0.518363123,-2.295795205
1654618489944886016,0.771104488,0.571102011,-2.238699483
1654618489954818048,0.627686321,0.445785472,-2.020168569
1654618489964751104,0.26613602,0.401832537,-1.653148198
1654618489974683904,-0.348809803,0.291604866,-1.325288385
1654618489984615936,-1.022376886,-0.019113269,-1.08197814
1654618489994548992,-1.561600682,-0.176182181,-1.01288744
1654618490004482048,-1.761512307,-0.081030239,-0.896767584
1654618490014414080,-1.704085048,0.029421819,-0.397973777
1654618490024347136,-1.598139347,0.136412161,0.426671326
1654618490034279168,-1.482077379,0.218573599,1.41096822
1654618490044212224,-1.380923472,0.130541319,2.197373702
1654618490054145024,-1.297690111,-0.113474173,2.601260183
1654618490064077056,-1.282483842,0.02969757,2.505265274
1654618490074010112,-1.311305938,0.477963467,1.818895712
1654618490083943168,-1.287106651,0.60099422,1.266212211
1654618490093875200,-1.307251478,0.221337395,1.295628968
1654618490103808256,-1.5153188,-0.480575382,1.790613899
1654618490113741056,-1.912972734,-1.101082748,2.43237213
1654618490123673088,-2.262760191,-1.443280372,2.909986737
1654618490133606144,-2.338119106,-1.759854037,3.334483484
1654618490143537920,-2.209949309,-1.953471573,3.651651664
