Time (s),X (µT),Y (µT),Z (µT)
1654618488911896320,16.89874268,8.322288513,-39.2890625
1654618488921828352,16.68009949,8.373046875,-39.56439209
1654618488931761152,16.27398682,7.95854187,-39.25195312
1654618488941694208,15.97555542,8.19493103,-39.47283936
1654618488951625984,15.96682739,8.239257812,-39.43231201
1654618488961559040,15.88232422,7.998687744,-39.60723877
1654618488971491072,15.77368164,7.975112915,-39.71044922
1654618488981424128,15.68702698,7.760528564,-39.46392822
1654618488991357184,15.51576233,7.558578491,-39.43029785
1654618489001289216,15.54226685,7.123596191,-39.70257568
1654618489011222016,15.45761108,7.449996948,-40.23468018
1654618489021155072,15.67500305,6.841949463,-40.06921387
1654618489031087104,15.32235718,6.706062317,-39.79522705
1654618489041020160,15.70318604,6.790779114,-39.73016357
1654618489050953216,15.60823059,6.67616272,-40.17163086
1654618489060885248,15.78507996,6.529685974,-40.54663086
1654618489070818304,15.70025635,6.485626221,-40.34729004
1654618489080750336,15.87141418,6.8307724,-39.97344971
1654618489090683136,16.06468201,6.827835083,-40.17120361
1654618489100616192,16.04057312,6.628547668,-39.90771484
1654618489110548224,16.00657654,6.59728241,-39.7822876
1654618489120481280,16.13124084,6.654632568,-39.95397949
1654618489130414336,16.18212891,6.607872009,-39.79882812
1654618489140346112,16.14802551,6.305130005,-39.48376465
1654618489150279168,16.61949158,5.770713806,-39.79138184
1654618489160212224,16.64427185,5.741470337,-39.79754639
1654618489170144000,16.85734558,5.564033508,-39.82794189
1654618489180077056,16.79023743,5.183708191,-39.66784668
1654618489190009088,16.86845398,4.943862915,-39.6038208
1654618489199942144,16.92951965,4.719650269,-39.71405029
1654618489209875200,16.86268616,4.452201843,-39.66162109
1654618489219807232,16.80792236,4.183135986,-39.56298828
1654618489229736192,16.71412659,4.18837738,-39.7409668
1654618489239668992,16.66015625,4.152320862,-40.00854492
1654618489249601024,16.36749268,4.063835144,-39.88708496
1654618489259534080,16.36749268,4.063835144,-39.88708496
1654618489269467136,16.62698364,4.458679199,-40.11608887
1654618489279399168,16.27833557,4.42024231,-40.39251709
1654618489289332224,15.97741699,4.219444275,-40.14959717
1654618489299264256,16.06285095,4.098831177,-39.91271973
1654618489309197312,16.12626648,4.33820343,-40.03424072
1654618489319130112,16.20629883,4.202430725,-40.21228027
1654618489329061888,16.32771301,4.131408691,-40.21356201
1654618489338994944,15.94932556,4.070121765,-39.76568604
1654618489348928000,15.8915863,3.95148468,-40.0546875
1654618489358860032,15.67352295,3.946517944,-40.24621582
1654618489368793088,15.67555237,4.086463928,-40.41766357
1654618489378725888,15.49028015,3.958961487,-40.18267822
1654618489388657920,15.4627533,3.771957397,-40.5246582
1654618489398590976,15.35183716,3.329460144,-40.0848999
1654618489408523008,15.21022034,3.563217163,-40.03491211
1654618489418456064,15.05393982,3.560920715,-40.30340576
1654618489428389120,15.15391541,3.6640625,-40.66314697
1654618489438321152,14.93060303,3.744300842,-41.09301758
1654618489448254208,15.20042419,3.934165955,-41.14953613
1654618489458187008,15.1857605,3.698280334,-40.75671387
1654618489468119040,15.08050537,3.708869934,-40.80065918
1654618489478052096,15.01203918,3.901733398,-40.55865479
1654618489487985152,14.92506409,4.227767944,-40.7208252
1654618489497917184,14.51193237,4.01109314,-40.53540039
1654618489507850240,14.30273438,3.654090881,-40.43792725
1654618489517782016,14.23196411,3.579673767,-40.66656494
1654618489527715072,14.37869263,3.458526611,-40.8805542
1654618489537648128,14.14176941,3.302604675,-41.13458252
1654618489547579904,14.08113098,3.203826904,-40.70617676
1654618489557512960,13.93533325,3.636489868,-40.91821289
1654618489567446016,14.06199646,3.631309509,-40.65985107
1654618489577378048,13.94848633,3.90901947,-40.7925415
1654618489587311104,14.11529541,4.252609253,-40.84564209
1654618489597243904,13.68843079,4.394577026,-40.91790771
1654618489607176192,13.87059021,4.641426086,-41.26800537
1654618489617108992,13.51304626,4.87739563,-41.01983643
1654618489627041024,13.46464539,4.620689392,-40.98553467
1654618489636974080,13.34693909,4.834106445,-41.15820312
1654618489646907136,13.54612732,4.979316711,-41.44195557
1654618489656839168,13.16694641,5.045127869,-41.25415039
1654618489666772224,13.38156128,5.195755005,-40.93347168
1654618489676705024,13.47831726,5.488441467,-41.265625
1654618489686637056,13.64233398,5.441200256,-41.16650391
1654618489696570112,13.46969604,5.387283325,-40.59216309
1654618489706503168,13.75656128,5.363609314,-40.68078613
1654618489716435200,13.62521362,5.352050781,-40.87109375
1654618489726368256,13.50221252,5.08265686,-40.5244751
1654618489736300032,13.43133545,4.890213013,-40.71801758
1654618489746233088,13.34635925,4.988243103,-41.29217529
1654618489756165888,13.43887329,4.929893494,-41.18511963
1654618489766097920,13.22924805,4.550003052,-40.90533447
1654618489776030976,12.8603363,4.641601562,-40.74633789
1654618489785964032,12.82086182,5.113746643,-41.08538818
1654618489795896064,12.72018433,5.390670776,-41.18981934
1654618489805829120,12.94776917,5.36063385,-40.90118408
1654618489815761152,12.60850525,5.791130066,-40.83813477
1654618489825694208,12.64648438,5.904449463,-41.32366943
1654618489835627008,12.39527893,5.609680176,-41.37878418
1654618489845559040,12.57145691,5.264183044,-41.19036865
1654618489855492096,12.85438538,5.420181274,-41.35906982
1654618489865425152,12.93771362,5.221672058,-41.54174805
1654618489875357184,12.55947876,5.143058777,-41.12713623
1654618489885290240,12.62023926,5.12310791,-41.14904785
1654618489895223040,12.74449158,5.113014221,-41.60864258
1654618489905155072,12.47297668,4.644371033,-41.21380615
1654618489915088128,12.1003418,4.823959351,-41.75915527
1654618489925019904,11.93217468,4.702545166,-41.1237793
1654618489934952960,11.90774536,4.248596191,-41.38879395
1654618489944886016,12.02444458,4.317352295,-41.74377441
1654618489954818048,12.09344482,4.113990784,-41.35827637
1654618489964751104,11.84965515,4.264030457,-41.51818848
1654618489974683904,11.90200806,4.096862793,-41.31268311
1654618489984615936,11.97647095,3.942344666,-41.45019531
1654618489994548992,11.76803589,3.990913391,-41.46807861
1654618490004482048,11.77055359,4.147315979,-41.93286133
1654618490014414080,11.66893005,4.097473145,-41.93933105
1654618490024347136,11.61103821,4.483787537,-42.16625977
1654618490034279168,11.22401428,4.597885132,-41.75415039
1654618490044212224,11.55151367,4.945762634,-42.07281494
1654618490054145024,11.52998352,5.030143738,-41.76483154
1654618490064077056,11.65527344,4.831176758,-41.85113525
1654618490074010112,11.72149658,5.092628479,-41.6385498
1654618490083943168,11.76094055,5.252250671,-41.60131836
1654618490093875200,11.29730225,5.462440491,-41.37585449
1654618490103808256,10.95492554,5.480278015,-41.53930664
1654618490113741056,10.46595764,5.501617432,-41.74316406
1654618490123673088,10.45648193,5.63243866,-41.72912598
1654618490133606144,10.2336731,6.012687683,-41.78820801
1654618490143537920,10.07080078,6.122261047,-41.67718506
1654618490153470976,9.850067139,6.199378967,-42.01367188
1654618490163404032,9.842254639,6.372680664,-42.09094238
1654618490173336064,9.731384277,6.71446228,-42.28851318
1654618490183269120,10.23103333,7.121276855,-41.95794678
1654618490193201920,9.773284912,6.933952332,-41.84063721
1654618490203133952,9.890853882,7.28401947,-42.08612061
1654618490213067008,9.87171936,7.182525635,-42.14794922
1654618490222999040,9.949203491,7.094047546,-42.1741333
1654618490232936704,9.70111084,6.6900177,-41.55395508
1654618490242869504,9.666946411,6.522583008,-42.23059082
1654618490252801536,9.116348267,6.238105774,-41.94927979
1654618490262734592,8.510787964,5.861785889,-42.17492676
1654618490272667648,7.676269531,5.447067261,-42.55554199
1654618490282599680,6.69229126,5.230735779,-43.24121094
1654618490292532736,5.595932007,4.697776794,-43.1517334
1654618490302465792,4.216674805,4.372764587,-43.20422363
1654618490312397568,2.796783447,3.768280029,-43.6237793
1654618490322330368,1.184463501,3.419342041,-43.95367432
1654618490332262400,-0.360107422,3.009887695,-44.18981934
1654618490342195456,-2.217323303,2.15007019,-44.36016846
1654618490352128512,-3.960479736,1.417755127,-44.00708008
1654618490362060544,-5.856208801,0.713157654,-43.5960083
1654618490371993600,-8.010650635,0.227233887,-43.79284668
1654618490381926656,-9.656585693,-0.431488037,-43.6619873
1654618490391858688,-11.83253479,-1.169685364,-42.85748291
1654618490401791488,-13.97621918,-1.104125977,-42.8324585
1654618490411724544,-15.83895111,-1.248069763,-42.32214355
1654618490421656576,-17.80488586,-1.762039185,-41.85784912
1654618490431589632,-19.73622894,-1.892776489,-41.19244385
1654618490441521664,-21.4852066,-2.1145401,-40.21551514
1654618490451454720,-23.2179184,-2.524925232,-39.02514648
