Time (s);X (hPa)
140,2558787;1011,193924
141,2577347;1011,196671
142,2597777;1011,196671
143,2624147;1011,19339
144,2647997;1011,19339
145,2664647;1011,197128
146,2682527;1011,210175
147,2700497;1011,22879
148,2721587;1011,253815
149,2733297;1011,272507
150,2751487;1011,285324
151,2770487;1011,294174
152,2788337;1011,294174
153,2807337;1011,289825
154,2827927;1011,280975
155,2845997;1011,276474
156,2864577;1011,273651
157,2884037;1011,273651
158,2903727;1011,281738
159,2920787;1011,295319
160,2939997;1011,307755
161,2956327;1011,313324
162,2977397;1011,320343
163,2994707;1011,320343
164,3014097;1011,319275
165,3030917;1011,312103
166,3049747;1011,304245
167,3069867;1011,292496
168,3090697;1011,281586
169,3111517;1011,27182
170,3128967;1011,268387
171,3149737;1011,268387
172,3166747;1011,270447
173,3185267;1011,270447
174,3200537;1011,26915
175,3222957;1011,265945
176,3240527;1011,259384
177,3259607;1011,247482
178,3275657;1011,235275
179,3291067;1011,223602
180,3304697;1011,201935
181,3320797;1011,177444
182,3339027;1011,145325
183,3359287;1011,108246
184,3384147;1011,073074
185,3396347;1011,049271
186,3412197;1011,039505
187,3429207;1011,039505
188,3448587;1011,052017
189,3466547;1011,064911
190,3482687;1011,079025
191,3499127;1011,085434
192,3517487;1011,101151
193,3536187;1011,113358
194,3553177;1011,12442
195,3573577;1011,138306
196,3591587;1011,154633
197,3609747;1011,160812
198,3628867;1011,160812
199,3644637;1011,156235
200,3663347;1011,155014
201,3680337;1011,153641
202,3698367;1011,148453
203,3717147;1011,148453
204,3733067;1011,174164
205,3749537;1011,192932
206,3769127;1011,202698
207,3788507;1011,218033
208,3806977;1011,229782
209,3824277;1011,237411
210,3842307;1011,244278
211,3862467;1011,256332
212,3881947;1011,264954
213,3898697;1011,272659
214,3920437;1011,272659
215,3940817;1011,271973
216,3961247;1011,267853
217,3979677;1011,262512
218,3998567;1011,260529
219,4015897;1011,260529
220,4035747;1011,264267
221,4052277;1011,266785
222,4070867;1011,268997
223,4086047;1011,268997
224,4104867;1011,267624
225,4120547;1011,261139
226,4138327;1011,258926
227,4154157;1011,256027
228,4172007;1011,256027
229,4189787;1011,256256
230,4207577;1011,259918
231,4227887;1011,263809
232,4244297;1011,264801
233,4260697;1011,267014
234,4278077;1011,267014
235,4296357;1011,266937
236,4314177;1011,266174
237,4329527;1011,265106
238,4349207;1011,260605
239,4364717;1011,260452
240,4383807;1011,259995
241,4399987;1011,259537
242,4418367;1011,259537
243,4437117;1011,259918
244,4454897;1011,259918
245,4474387;1011,25824
246,4492517;1011,254959
247,4516257;1011,246872
248,4533487;1011,242981
249,4561927;1011,237259
250,4570427;1011,236038
251,4588757;1011,236038
252,4607187;1011,239624
253,4624337;1011,245193
254,4641387;1011,245193
255,4661917;1011,244354
256,4679247;1011,239471
257,4695937;1011,235733
258,4715287;1011,22963
259,4732297;1011,228561
260,4753787;1011,225204
261,4772587;1011,224136
262,4789127;1011,224136
263,4805217;1011,224899
264,4830377;1011,227875
265,4843547;1011,229401
266,4860847;1011,229401
267,4879597;1011,22879
268,4896937;1011,224289
269,4918067;1011,214218
270,4935637;1011,207275
271,4950887;1011,198578
272,4968917;1011,191635
273,4985847;1011,183319
274,5003067;1011,172714
275,5018097;1011,156769
276,5035597;1011,138763
277,5051627;1011,131897
278,5071347;1011,125183
279,5089247;1011,125183
280,5106737;1011,132431
281,5127337;1011,144638
282,5147157;1011,148376
283,5165077;1011,153259
284,5182537;1011,158066
285,5202347;1011,159592
286,5216877;1011,160126
287,5234147;1011,164322
288,5253167;1011,165771
289,5277827;1011,165771
290,5290867;1011,164093
291,5306827;1011,163406
292,5329157;1011,158752
293,5352097;1011,152344
294,5378217;1011,147308
295,5395357;1011,14563
296,5416257;1011,140518
297,5431867;1011,135788
298,5450287;1011,134491
299,5467717;1011,133118
300,5487297;1011,125793
301,5506727;1011,122818
302,5524517;1011,12175
303,5541387;1011,12114
