Time (s);X (hPa)
175,3131845;1010,807266
176,3151985;1010,80719
177,3169725;1010,806351
178,3190245;1010,806351
179,3206635;1010,80986
180,3222865;1010,810547
181,3241035;1010,810928
182,3262735;1010,812836
183,3281555;1010,812836
184,3297685;1010,814514
185,3317135;1010,814514
186,3337555;1010,815735
187,3357285;1010,816269
188,3375015;1010,816269
189,3398865;1010,811539
190,3417285;1010,809402
191,3439035;1010,809402
192,3468885;1010,810547
193,3487075;1010,811691
194,3504205;1010,816803
195,3525185;1010,817413
196,3545515;1010,817947
197,3557025;1010,818024
198,3579565;1010,822754
199,3598165;1010,823135
200,3621485;1010,829086
201,3634215;1010,829315
202,3650955;1010,830994
203,3671675;1010,83107
204,3689395;1010,83107
205,3708885;1010,83107
206,3731355;1010,831451
207,3746265;1010,831451
208,3765045;1010,829697
209,3785255;1010,828705
210,3807625;1010,82756
211,3824795;1010,826416
212,3845265;1010,821686
213,3864525;1010,820312
214,3881185;1010,818634
215,3899905;1010,814285
216,3921945;1010,808716
217,3940765;1010,804596
218,3956825;1010,801239
219,3979065;1010,801163
220,3995995;1010,800934
221,4017485;1010,800095
222,4034785;1010,799789
223,4055785;1010,799789
224,4074395;1010,794907
225,4091335;1010,791245
226,4110285;1010,789566
227,4128515;1010,788651
228,4150785;1010,788651
229,4165165;1010,793304
230,4184445;1010,793304
231,4204485;1010,791473
232,4222835;1010,790939
233,4243995;1010,787277
234,4261485;1010,786667
235,4283025;1010,783844
236,4298215;1010,781403
237,4317165;1010,781403
238,4335655;1010,78064
239,4361325;1010,777054
240,4376125;1010,776443
241,4393655;1010,777054
242,4416375;1010,77713
243,4432585;1010,77858
244,4457055;1010,781784
245,4475005;1010,787659
246,4492895;1010,787659
247,4513855;1010,785294
248,4534615;1010,782928
249,4555745;1010,782089
250,4575795;1010,778427
251,4595995;1010,778427
252,4613915;1010,780716
253,4632285;1010,784683
254,4652595;1010,785141
255,4669675;1010,787125
256,4688275;1010,790634
257,4704975;1010,797043
258,4726715;1010,798874
259,4749125;1010,805817
260,4768545;1010,814056
261,4796695;1010,81604
262,4823155;1010,81604
263,4840305;1010,81604
264,4858995;1010,815353
265,4876175;1010,810089
266,4895225;1010,80925
267,4912445;1010,807343
268,4932425;1010,807266
269,4950275;1010,803452
270,4970525;1010,802841
271,4994825;1010,802994
272,5007425;1010,802765
273,5026315;1010,794983
274,5044815;1010,793381
275,5064065;1010,79216
276,5082375;1010,789337
277,5099025;1010,789337
278,5125215;1010,800247
279,5139875;1010,800247
280,5159465;1010,800934
281,5176285;1010,802002
282,5194855;1010,80246
283,5216685;1010,804672
284,5231655;1010,804672
285,5251115;1010,805283
286,5271025;1010,807037
287,5292655;1010,809937
288,5311505;1010,817032
289,5327975;1010,819473
290,5348495;1010,819473
291,5367205;1010,817871
292,5385385;1010,817719
293,5406745;1010,817261
294,5420695;1010,815277
295,5440045;1010,813293
296,5462525;1010,811386
297,5483075;1010,807343
298,5500545;1010,80513
299,5519105;1010,799408
300,5539425;1010,793915
301,5560465;1010,793686
302,5574645;1010,793686
