Time (s);X (hPa)
114,1895671;1010,927811
115,1916991;1010,924988
116,1940161;1010,923233
117,1954131;1010,922165
118,1972691;1010,921478
119,1992181;1010,921326
120,2012281;1010,921326
121,2033061;1010,922165
122,2047921;1010,923004
123,2066911;1010,924301
124,2089561;1010,924301
125,2114931;1010,923157
126,2125541;1010,922775
127,2144591;1010,922318
128,2163601;1010,922546
129,2183101;1010,922546
130,2200601;1010,925064
131,2220091;1010,928268
132,2238001;1010,932083
133,2254671;1010,93605
134,2274321;1010,941544
135,2293911;1010,94635
136,2313501;1010,951614
137,2331021;1010,954361
138,2354551;1010,956116
139,2365701;1010,956421
140,2387401;1010,956116
141,2406911;1010,954666
142,2423481;1010,954056
143,2441371;1010,953674
144,2460221;1010,953598
145,2481271;1010,952301
146,2498991;1010,950775
147,2519661;1010,950012
148,2537061;1010,948944
149,2557161;1010,947952
150,2574251;1010,946579
151,2599701;1010,943527
152,2609531;1010,942459
153,2632911;1010,940552
154,2650501;1010,939789
155,2670891;1010,939636
156,2691081;1010,938797
157,2709291;1010,93689
158,2728041;1010,93689
159,2746721;1010,938416
160,2764351;1010,941315
161,2783671;1010,945435
162,2800961;1010,951843
163,2819421;1010,956345
164,2846181;1010,959396
165,2859731;1010,960617
166,2877101;1010,960617
167,2895191;1010,958786
168,2912311;1010,956192
169,2931511;1010,953751
170,2947601;1010,950775
171,2966111;1010,948105
172,2984001;1010,948105
173,3002021;1010,950928
174,3022711;1010,952377
175,3039811;1010,957108
176,3059821;1010,961838
177,3085461;1010,965881
178,3102471;1010,969696
179,3122101;1010,972595
180,3138811;1010,974884
181,3158441;1010,977936
182,3177181;1010,982208
183,3196061;1010,985031
184,3216251;1010,98732
185,3233301;1010,99205
186,3250731;1010,993652
187,3269971;1010,995026
188,3289201;1010,995407
189,3307201;1010,997772
190,3328351;1010,998001
191,3343631;1010,999756
192,3364861;1011,001053
193,3381601;1011,002884
194,3400131;1011,002884
195,3416881;1011,001968
196,3435101;1010,998993
197,3452551;1010,992355
198,3470221;1010,98671
199,3490241;1010,981216
200,3512191;1010,976562
201,3528631;1010,974579
202,3548331;1010,974579
203,3567841;1010,974579
204,3587961;1010,976868
205,3606311;1010,977325
206,3628281;1010,978546
207,3646421;1010,979996
208,3670301;1010,983124
209,3681131;1010,98587
210,3699841;1010,988388
211,3718351;1010,989609
212,3740931;1010,989609
213,3755941;1010,985565
214,3774161;1010,983124
215,3790761;1010,981598
216,3812191;1010,979843
217,3823161;1010,979843
218,3842881;1010,980225
219,3859611;1010,980225
220,3876561;1010,979614
221,3891801;1010,977325
222,3910191;1010,973053
223,3927911;1010,963974
224,3947461;1010,95253
225,3972691;1010,939865
226,3986141;1010,931702
227,4006241;1010,923691
228,4023791;1010,918808
229,4041461;1010,918808
230,4059251;1010,920181
231,4077141;1010,921326
232,4097151;1010,926056
233,4114121;1010,930862
234,4131181;1010,933838
235,4148641;1010,937347
236,4168111;1010,937347
237,4186041;1010,936737
238,4207341;1010,936737
239,4232201;1010,938416
240,4253111;1010,939713
241,4269881;1010,944061
242,4287151;1010,950089
243,4305671;1010,952759
244,4324581;1010,953598
245,4341131;1010,956116
246,4359581;1010,956116
247,4386681;1010,956116
248,4398351;1010,956039
249,4417091;1010,954666
250,4437311;1010,949097
251,4457051;1010,94223
252,4478561;1010,930939
253,4496751;1010,919266
254,4513931;1010,907822
255,4533041;1010,895615
256,4552351;1010,884857
257,4572401;1010,878754
258,4590831;1010,871048
259,4611571;1010,867081
260,4629811;1010,866241
261,4648141;1010,866165
262,4665921;1010,866165
263,4682901;1010,86937
264,4703291;1010,870209
265,4720991;1010,870209
266,4738631;1010,870132
267,4756561;1010,868912
268,4774161;1010,866776
269,4791751;1010,865555
270,4812111;1010,86525
271,4832861;1010,862732
272,4850331;1010,86174
273,4867281;1010,861588
274,4885601;1010,861588
275,4904961;1010,862045
276,4922871;1010,865021
277,4940761;1010,868073
278,4958511;1010,872116
279,4976251;1010,876236
280,4992591;1010,880432
281,5010721;1010,884018
282,5034461;1010,886917
283,5046761;1010,890427
284,5062831;1010,892792
285,5079141;1010,895996
286,5098991;1010,897903
287,5120211;1010,899963
288,5140211;1010,902634
289,5158731;1010,906677
290,5179571;1010,908127
291,5197071;1010,909882
292,5215481;1010,912933
293,5233931;1010,914536
294,5254351;1010,915222
295,5270771;1010,919876
296,5291001;1010,923843
297,5309321;1010,927963
298,5326491;1010,931244
299,5356771;1010,932999
300,5373271;1010,932999
301,5391421;1010,930176
302,5408331;1010,927887
303,5430611;1010,925522
304,5448571;1010,92186
305,5467481;1010,91713
306,5484741;1010,914307
307,5502631;1010,91011
308,5521161;1010,903244
309,5538401;1010,898514
