Time (s);X (hPa)
92,16625304;1011,30394
93,16789304;1011,310272
94,16986104;1011,316071
95,17193604;1011,317291
96,17395104;1011,317291
97,17594204;1011,313705
98,17760804;1011,304855
99,17994704;1011,30188
100,181706;1011,300659
101,184002;1011,30188
102,186394;1011,307373
103,188006;1011,319656
104,189896;1011,333389
105,191605;1011,341782
106,193389;1011,349182
107,1954;1011,357193
108,197278;1011,36116
109,199412;1011,36116
110,201159;1011,364136
111,203167;1011,366577
112,205295;1011,372147
113,207306;1011,372147
114,209747;1011,37413
115,211915;1011,371841
116,213692;1011,354752
117,215619;1011,345139
118,217291;1011,340942
119,219555;1011,337357
120,221432;1011,337357
121,223346;1011,34552
122,224953;1011,34552
123,226755;1011,343536
124,228573;1011,343536
125,230865;1011,353455
126,232698;1011,364365
127,234382;1011,391678
128,236359;1011,420441
129,238309;1011,43074
130,24016;1011,43074
131,24189;1011,407623
132,243613;1011,383514
133,246052;1011,350174
134,247247;1011,322327
135,249436;1011,300812
136,25118;1011,270676
137,253241;1011,1866
138,255407;1011,113663
139,25773;1011,065903
140,259522;1011,04393
141,261967;1011,04393
142,263482;1011,084518
143,265425;1011,135788
144,267845;1011,169739
145,269636;1011,190948
146,271619;1011,203537
147,273298;1011,218185
148,275648;1011,232529
149,277527;1011,240997
150,27933;1011,244888
151,281264;1011,246719
152,28298;1011,259003
153,284943;1011,260757
154,287528;1011,268234
155,288478;1011,284027
156,290834;1011,285095
157,292169;1011,285782
158,294256;1011,285782
159,295977;1011,279907
160,298358;1011,249542
161,300714;1011,242752
162,302601;1011,226425
163,304288;1011,213379
164,306127;1011,213379
165,308055;1011,233292
166,30981;1011,233826
167,31175;1011,246185
168,313716;1011,258698
169,315666;1011,275101
170,317585;1011,285477
171,319586;1011,307297
172,321325;1011,341171
173,323403;1011,346207
174,325223;1011,349945
175,327183;1011,349945
176,329202;1011,358643
177,330867;1011,359863
178,332982;1011,360474
179,334957;1011,378708
180,336572;1011,378708
181,33842;1011,372528
182,340405;1011,357269
183,342189;1011,334152
184,344072;1011,318436
185,345618;1011,308289
186,348248;1011,308289
187,35034;1011,311493
188,352034;1011,312637
189,354137;1011,312943
190,356167;1011,313782
191,35797;1011,313782
192,36024;1011,317368
193,362159;1011,318817
194,363863;1011,324081
195,365568;1011,324081
196,36808;1011,315155
197,369983;1011,306915
198,37172;1011,301575
199,373748;1011,295929
200,375737;1011,295929
201,377306;1011,299362
202,378981;1011,299362
203,380894;1011,294632
204,382485;1011,294632
205,384645;1011,294785
206,386345;1011,296463
207,388407;1011,298599
208,390133;1011,305008
209,39202;1011,308289
210,394081;1011,309738
211,39599;1011,314468
212,397728;1011,317444
213,399668;1011,332855
214,402024;1011,334
215,404005;1011,344528
216,405725;1011,344681
217,407689;1011,352386
218,409182;1011,356049
219,411213;1011,364594
220,412726;1011,364594
221,414633;1011,350555
222,416328;1011,333466
223,418252;1011,316605
224,420587;1011,29921
225,422596;1011,271057
226,424488;1011,270142
227,426551;1011,264801
228,428389;1011,252975
229,43027;1011,247025
230,432182;1011,247025
231,434128;1011,247025
232,435944;1011,248627
233,438094;1011,250076
234,439845;1011,250076
235,44196;1011,244659
236,443717;1011,232147
237,445936;1011,226807
238,447755;1011,225891
239,449497;1011,224899
240,451605;1011,224899
241,453454;1011,248245
242,45508;1011,278
243,456913;1011,292801
244,458358;1011,310425
245,460239;1011,33606
246,462049;1011,33606
247,463779;1011,331787
248,465983;1011,325912
249,467614;1011,323929
250,46957;1011,299057
251,471681;1011,290054
252,473301;1011,263428
253,475099;1011,254349
254,477121;1011,240692
255,4792;1011,236267
256,481006;1011,236267
257,483156;1011,250534
258,484998;1011,264572
259,486989;1011,273346
260,488841;1011,289368
261,491509;1011,293259
262,493199;1011,2957
263,49523;1011,298904
264,496984;1011,300888
265,498821;1011,304474
266,500334;1011,304474
267,501995;1011,287079
268,503923;1011,282043
269,506269;1011,278915
270,508142;1011,277618
271,509572;1011,277618
272,511703;1011,277618
273,513505;1011,257172
274,515621;1011,244125
275,517588;1011,244125
276,519539;1011,250458
277,521325;1011,270905
278,523022;1011,286621
279,525207;1011,296158
280,527195;1011,296158
281,529488;1011,281433
282,531176;1011,253891
283,533305;1011,24527
284,535381;1011,24527
285,537614;1011,249161
286,539456;1011,251831
287,541287;1011,269608
288,543384;1011,281662
289,545213;1011,285095
290,547447;1011,298218
291,549075;1011,301422
292,551144;1011,301422
293,55318;1011,291962
294,554414;1011,289673
295,556546;1011,273422
296,558424;1011,257019
297,560204;1011,257019
298,561758;1011,260376
299,563846;1011,262054
300,5656;1011,266861
301,56789;1011,269531
302,569548;1011,272125
303,571525;1011,275482
304,573223;1011,275482
305,575324;1011,273193
306,577179;1011,272507
307,578898;1011,272507
308,58075;1011,272507
309,58248;1011,272812
310,584198;1011,279526
