Time (s);Latitude (°);Longitude (°);Height (m);Velocity (m/s);Direction (°);Horizontal Accuracy (m);Vertical Accuracy (°)
136,2960955;52,31824988;4,957572462;-2,132468005;2,704633647;146,2098074;4,80526668;4,80526668
137,2960956;52,31822319;4,957601966;-2,414465685;3,060727792;146,8614907;4,803262424;4,803262424
138,2960954;52,31821178;4,957636468;-2,215008964;2,999063079;141,0130311;4,796486864;4,796486864
139,2960961;52,31818691;4,957666029;-2,762244289;3,075550816;142,8001904;4,780473029;4,780473029
140,2960967;52,31816942;4,9577145;-2,178497482;3,224307844;121,5443853;4,770896722;4,770896722
141,2960963;52,31814295;4,957742316;-1,659606904;3,175494107;131,3704415;4,763335575;4,763335575
142,2960954;52,31811697;4,957767724;-2,030789976;3,203530617;143,6632581;4,765918609;4,765918609
143,2960913;52,31808814;4,957782044;-2,538253555;3,113675791;150,4543799;4,759044024;4,759044024
144,2960875;52,31805771;4,957802338;-2,263688891;3,281016694;152,2425312;4,75893653;4,75893653
145,2960858;52,31803538;4,957831668;-2,218056409;2,929240267;146,3898619;4,757528505;4,757528505
146,2957683;52,31800969;4,957857263;-3,171455703;2,856355223;152,8456829;4,7610906;4,7610906
147,2957621;52,31797786;4,957887147;-3,674504504;3,29246157;147,2518273;4,767051088;4,767051088
148,2957522;52,31794521;4,957893435;-3,049175705;3,18668605;156,4865922;4,767924144;4,767924144
149,2957504;52,3179189;4,957915601;-2,566905179;2,92586539;149,2486588;4,766645526;4,766645526
150,2957495;52,31789532;4,957940096;-2,820837167;2,622179411;148,4524562;4,766216333;4,766216333
151,295741;52,31786387;4,957956826;-2,908976854;3,207112911;151,8375342;4,770758716;4,770758716
152,2957307;52,31784405;4,957967785;-2,648951133;2,694729663;153,1547321;4,769443914;4,769443914
153,2957215;52,31781974;4,957987048;-2,8055441;2,739631269;153,887459;4,765961835;4,765961835
154,2957115;52,31779049;4,957998404;-2,369751036;2,751855086;153,365322;4,767919388;4,767919388
155,2957029;52,31776306;4,958019977;-1,93022029;3,017214933;149,9294918;4,768873915;4,768873915
