Time (s);X (m/s^2);Y (m/s^2);Z (m/s^2)
1,093970167;-4,740941162;2,644101562;7,792196045
1,103901167;-4,682861938;2,603835297;7,815547485
1,113833167;-4,672683105;2,669398956;7,966433716
1,123764167;-4,717440033;2,765050049;8,206534424
1,133696167;-4,889881439;2,978655853;8,402926025
1,143627167;-5,144352264;3,184777222;8,379724274
1,153558167;-5,294789429;3,201841736;8,238717499
1,163490167;-5,226082306;3,203338623;8,090076599
1,173421167;-5,132227478;3,211421814;7,955207062
1,183353167;-5,082231445;3,052003326;7,862699432
1,193284167;-5,039420471;2,847378845;7,839946747
1,203215167;-4,999603271;2,717598724;7,885901184
1,213147167;-4,941374359;2,591860199;8,048014069
1,223078167;-4,88164856;2,468367004;8,190817108
1,233010167;-4,86054245;2,520009613;8,231831818
1,242941167;-4,906047821;2,66191452;8,243657227
1,252872167;-4,985083466;2,871329041;8,245453491
1,262804167;-5,05588623;3,067870331;8,171507263
1,272735167;-5,096751251;3,207679596;8,199648743
1,282666167;-5,137167206;3,322939911;8,311466217
1,292598167;-5,172344055;3,313210144;8,322094116
1,302529167;-5,214406586;3,146905975;8,200097809
1,312461167;-5,154082031;2,94273056;8,00460434
1,322392167;-5,016667786;2,788102112;7,853269043
1,332323167;-4,83015564;2,670446777;7,763006744
1,342255167;-4,677922211;2,62688736;7,751031647
1,352185917;-4,561165009;2,756817169;7,811655579
1,362117917;-4,514761505;2,929408264;7,992629242
1,372048917;-4,670288086;3,13118866;8,242160339
1,381979917;-5,016667786;3,36051178;8,457562408
1,391911917;-5,351820831;3,462449799;8,529412994
1,401842917;-5,489085388;3,357967072;8,431067505
1,411774917;-5,438789978;3,145109711;8,267008667
1,421705917;-5,314847717;2,985691223;8,047565002
1,431636917;-5,218298492;2,987038422;7,831713867
1,441568917;-5,1916539;3,028053131;7,799381104
1,451499917;-5,169050903;3,173849945;7,93320282
1,461431917;-5,245990906;3,304827576;7,944579163
1,471362917;-5,366490326;3,501967621;8,050708466
1,481293917;-5,203628998;3,811673584;8,478518829
1,491225917;-4,97640152;4,379891968;9,345964966
1,501156917;-4,652175751;5,047204285;10,5532045
1,511088917;-4,507726135;5,31454834;11,12037506
1,521019917;-4,665048981;5,291196899;10,9658963
1,530950917;-4,692891083;4,975353699;10,33974838
1,540882917;-4,161645813;4,499642944;9,328601074
1,550813917;-2,952759705;4,078269196;8,167914734
1,560745917;-1,820514221;3,837719421;7,517517242
1,570676917;-0,985101471;3,991000671;7,325167236
1,580607917;-0,473615112;4,306544495;7,142846375
1,590539917;-0,192649384;4,487817535;6,882088623
1,600470917;-0,135468292;4,287384338;6,385571136
1,610402917;0,047601013;3,983067169;5,552254028
1,620333917;0,563578033;3,709436188;4,873864746
1,630264917;1,088985443;3,238216095;4,340523834
1,640196917;1,659598846;2,681523743;3,286864929
1,650127917;2,215842133;2,663561096;2,545606384
1,660059917;2,38693634;3,041225739;1,836231537
1,669990917;2,993175659;3,121608582;1,498683472
1,679921917;3,18612442;3,164868622;2,071542206
1,689853917;3,176095276;3,528163147;2,640509033
1,699784917;2,977009277;3,829785919;2,871927795
