Time (s);X (rad/s);Y (rad/s);Z (rad/s)
1,688611917;-0,563673377;-1,106230497;0,446527869
1,698542917;-0,589620233;-0,547542989;0,164005891
1,708474917;-0,658280075;-0,212655813;0,021925643
1,718405917;-0,862115979;-0,075469732;0,020034
1,728337917;-1,338942289;-1,15016675;0,044996548
1,738268917;-1,971789479;-2,236663103;0,624342442
1,748199917;-1,95580852;-1,636920571;1,52794826
1,758131917;-0,906701565;0,557030678;1,889036179
1,768062917;-0,531565011;0,679488897;1,202916026
1,777994917;-0,490154713;1,35840857;1,04315424
1,787925917;-0,673277557;1,905547142;0,894908249
1,797857917;-1,083475113;2,121313334;0,640675485
1,807788917;-1,487303972;1,963030457;0,450366676
1,817719917;-1,730897427;1,448718667;0,419151723
1,827651917;-1,870695114;1,185971618;0,439481765
1,837582917;-2,064996243;1,035633206;0,260659546
1,847514917;-2,576298714;1,398676991;0,355322987
1,857445917;-2,575064421;0,676539779;0,641998947
1,867376917;-2,368198872;-0,223001704;1,093812585
1,877308917;-2,172198534;-1,010246992;1,045856833
1,887239917;-1,888762832;-1,076813817;0,772621274
1,897171917;-1,606601715;-0,113241918;0,459581047
1,907102917;-1,727491736;1,35208106;0,238767326
1,917033917;-1,701144099;1,713141799;0,239218459
1,926965917;-1,535420179;1,996661544;0,422960162
1,936896917;-1,692021251;2,488397837;0,453249365
1,946828917;-2,05674839;3,396323919;0,432090402
1,956759917;-2,475978136;2,898425341;0,415623546
1,966691917;-2,720360994;1,781847358;0,746264458
1,976622917;-2,764493704;1,528585553;1,067461729
1,986553917;-2,831832647;1,605188966;1,035410523
1,996485917;-3,060056448;1,77581799;0,842992306
2,006416917;-3,368620634;1,764166832;0,843024015
2,016348917;-3,59243989;1,729890347;0,927191854
2,026279917;-3,641261339;1,840168834;0,947251499
2,036210917;-3,484041214;1,673422217;1,128932595
2,046142917;-3,19486165;1,149847507;1,483348727
2,056073917;-2,734895706;0,698159039;1,873660564
2,066005917;-2,174475908;0,338717669;2,118501425
2,075936917;-1,582607746;-0,073840603;2,075412035
2,085867917;-1,387863398;1,089327693;1,584522128
2,095799917;-0,791596353;0,862900496;1,062449098
2,105730917;0,156133235;0,716290414;1,19851923
2,115662917;0,997814894;0,459054619;1,431535125
2,125593917;1,173570633;0,991400123;1,993988156
2,135525917;1,198891401;1,732008696;3,016834736
2,145456917;1,024418473;0,847427368;3,618000746
2,155387917;0,905098975;0,651372075;4,045018673
2,165319917;1,534659028;-1,067361474;4,274908066
2,175250917;2,824381351;-1,876323342;4,202613831
2,185182917;3,958052397;-2,198705912;3,717342377
2,195113917;5,687387466;-3,595815182;3,532758713
2,205045917;7,07133913;-4,399759293;3,548534393
2,214976917;7,657417774;-4,37513113;3,540593863
2,224907917;7,284597397;-3,75737524;3,570096731
2,234839917;5,753656387;-2,946063995;3,399763346
2,244770917;2,176627398;-1,1504457;2,884387732
2,254702917;0,038894434;0,14997077;2,469850063
2,264633917;-0,832633793;1,376441956;2,474618912
2,274564917;-1,062871933;2,178464413;2,625976562
2,284496917;-1,028299212;2,045366287;2,83991909
2,294427917;-0,555209696;1,353169084;2,855241537
2,304359917;0,20205687;0,575410128;2,57651782
2,314290917;0,96812743;-0,361324281;2,321727276
2,324222917;1,657939315;-1,20753932;2,120374441
2,334153917;2,194727898;-1,736012459;1,803043842
2,344084917;2,447773933;-1,921702862;1,347187161
2,354019042;2,42301321;-1,8910923;0,820423961
2,363950042;2,276730776;-1,857389808;0,312306494
2,373882042;2,268268347;-1,881296992;0,191323087
2,383813042;2,736103296;-2,163866043;0,419703126
2,393745042;3,752743483;-2,811230659;0,639051139
2,403676042;5,028584003;-3,783838749;0,704873979
2,413607042;5,965879917;-4,490317345;0,557526887
2,423539042;5,963100433;-4,295864105;0,312740892
2,433470042;4,972451687;-3,244809866;0,073606625
2,443402042;3,516617537;-1,601515412;-0,264707565
