Time (s),X (rad/s),Y (rad/s),Z (rad/s)
1654618639557379072,-0.16621685,0.418014765,-0.915116668
1654618639567311104,-0.127461925,0.541638136,-1.047100902
1654618639577242112,-0.105554245,0.509358466,-1.124158144
1654618639587174144,-0.09562435,0.400989056,-1.178002477
1654618639597105152,-0.116080627,0.236204639,-1.237912416
1654618639607036160,-0.163472042,0.092529066,-1.370163321
1654618639616968192,-0.208480522,0.053793389,-1.542425871
1654618639626898944,-0.251593202,0.017030746,-1.648615479
1654618639636830976,-0.303390354,-0.10988006,-1.665553212
1654618639646762240,-0.32810688,-0.206028998,-1.66451931
1654618639656694272,-0.369641274,-0.269099832,-1.681504726
1654618639666625024,-0.464172095,-0.204558477,-1.6506598
1654618639676556032,-0.566766858,-0.192776918,-1.656435132
1654618639686488064,-0.573766232,-0.05669139,-1.709412813
1654618639696419072,-0.502506971,0.030071201,-1.787887931
1654618639706351104,-0.506111741,-0.153245866,-1.954825163
1654618639716282112,-0.47473222,-0.35117811,-2.124682426
1654618639726213120,-0.424564421,-0.545209289,-2.25070858
1654618639736144896,-0.32052803,-0.537456036,-2.387896299
1654618639746076160,-0.318623394,-0.43602854,-2.500564337
1654618639756008192,-0.469982296,-0.274185062,-2.630884647
1654618639765938944,-0.76127106,-0.257876158,-2.635570765
1654618639775870208,-0.913959384,-0.22857073,-2.471665144
1654618639785802240,-0.846414208,-0.399630845,-2.201409101
1654618639795733248,-0.819863021,-0.882756472,-1.871874213
1654618639805665024,-0.75080061,-1.204986334,-1.739867568
1654618639815596032,-0.695505142,-1.056785941,-1.788821816
1654618639825527296,-0.714175165,-0.980455935,-1.745424032
1654618639835459072,-0.672580898,-1.173354626,-1.609901071
1654618639845390080,-0.660246909,-1.325481892,-1.436212897
1654618639855322112,-0.577258289,-1.684775352,-1.177717805
1654618639865253120,-0.561884284,-1.631243825,-1.014701486
1654618639875184128,-0.550584495,-1.411061645,-0.927867234
1654618639885116160,-0.412010104,-1.108271241,-0.962878764
