Time (s),X (µT),Y (µT),Z (µT)
1654618487975241728,-32.26670837,0.149856567,-34.8885498
1654618487985172736,-32.39897919,0.354286194,-35.19238281
1654618487995103744,-32.49399567,0.358268738,-34.85247803
1654618488005034752,-33.03570557,0.725547791,-34.45654297
1654618488014965760,-33.47285461,0.999313355,-33.95739746
1654618488024897792,-33.60778809,1.461196899,-33.46673584
1654618488034828544,-34.21034241,1.602256775,-33.56530762
1654618488044759808,-34.49828339,2.052085876,-32.89581299
1654618488054690816,-34.91205597,2.369728088,-32.79406738
1654618488064621568,-35.16179657,3.179542542,-32.68060303
1654618488074552832,-35.61912537,3.392204285,-32.23852539
1654618488084483840,-36.10178375,3.791427612,-31.64837646
1654618488094414592,-36.61358643,3.868087769,-30.5378418
1654618488104345856,-37.0460434,4.099052429,-30.16943359
1654618488114276608,-37.67823029,4.366523743,-29.14440918
1654618488124207616,-38.28122711,4.712188721,-28.21630859
1654618488134139904,-38.62084198,5.186515808,-28.05688477
1654618488144070912,-39.28474426,5.456001282,-27.08044434
1654618488154001664,-40.05272675,5.925369263,-26.472229
1654618488163932928,-40.30304718,7.002868652,-24.9107666
1654618488173863680,-41.10061646,7.542793274,-23.45404053
1654618488183794688,-42.21154022,8.100723267,-21.66870117
1654618488193725952,-43.17103577,8.780044556,-19.92425537
1654618488203656704,-44.1155014,9.712013245,-17.41351318
1654618488213587712,-45.02226257,10.82723236,-15.15081787
1654618488223518976,-45.25164795,12.2502594,-12.92425537
1654618488233449728,-45.49498749,13.81848145,-10.91687012
1654618488243380736,-45.30119324,15.81303406,-8.022705078
1654618488253312768,-44.86062622,17.53250122,-4.914245605
1654618488263243776,-44.25784302,20.02327728,-2.41394043
1654618488273174784,-42.86867523,22.79481506,0.240661621
1654618488283105792,-41.03729248,25.08433151,2.501342773
1654618488293036800,-39.14391327,27.87980652,4.888427734
1654618488302967808,-36.69578552,30.33284378,6.286315918
1654618488312898560,-34.2486496,32.92597198,6.90435791
1654618488322829824,-31.96734619,34.93846512,6.834411621
1654618488332760832,-29.86460876,36.703125,6.776428223
1654618488342691584,-27.83638763,38.02735138,5.682922363
1654618488352622848,-26.24796295,39.22220612,4.748168945
1654618488362554880,-24.88584137,40.35877991,3.981994629
1654618488372485632,-24.0769577,40.89307785,3.508178711
1654618488382416640,-23.38942719,41.25246048,2.94354248
1654618488392348416,-22.76181793,41.55242538,2.099365234
1654618488402279424,-21.91960144,41.85240555,1.32019043
1654618488412210432,-21.68317413,41.8992691,0.390380859
1654618488422141440,-21.10774231,41.91836166,-0.150573731
1654618488432072448,-21.30917358,41.9641304,-0.359436035
1654618488442003456,-21.19486237,41.88250351,-0.999084473
1654618488451934464,-21.9276123,41.49128342,-1.695617676
1654618488461865472,-22.20546722,41.47023392,-1.588745117
1654618488471797504,-22.88517761,41.19269943,-1.72857666
1654618488481728256,-23.26127625,40.92527771,-0.823425293
1654618488491659520,-23.26127625,40.92527771,-0.823425293
1654618488501590528,-24.39855957,40.2936821,0.902587891
1654618488511521280,-25.048172,40.17899704,1.180664062
1654618488521452544,-25.27351379,39.80772018,1.369934082
1654618488531383296,-25.27351379,39.80772018,1.369934082
1654618488541314304,-26.09307861,39.4491272,1.756286621
1654618488551245568,-26.66542816,39.18703842,1.853210449
1654618488561176320,-27.59472656,38.72602081,1.902526855
1654618488571107328,-28.58721161,37.65961456,2.60723877
1654618488581039360,-29.91375732,36.99000549,3.414855957
1654618488590970368,-30.60748291,36.06139755,4.643493652
1654618488600901376,-31.84323883,35.24353409,4.999328613
1654618488610832384,-32.6794281,34.04742813,5.946228027
1654618488620763392,-33.96469879,32.97217178,6.443115234
1654618488630694400,-34.86701202,31.50714874,6.764282227
1654618488640625408,-36.1649704,30.11120987,6.752685547
1654618488650556416,-37.20868683,29.27919388,6.661560059
1654618488660487424,-38.460289,28.16273117,6.983886719
1654618488670418176,-39.00954437,27.17536545,7.137023926
1654618488680350208,-39.65248108,26.24562454,7.210021973
1654618488690281472,-40.11490631,25.27732468,7.179870605
1654618488700212480,-40.81114197,24.74165344,7.610717773
1654618488710143232,-41.19025421,24.11685944,8.30859375
1654618488720074496,-41.38587189,23.61635208,9.169189453
1654618488730005248,-41.41827393,22.9065094,9.988220215
1654618488739936256,-41.21086121,22.76983643,11.65979004
1654618488749867520,-40.77523804,22.97600174,13.43438721
1654618488759798272,-39.73736572,23.52123642,14.54705811
1654618488769729280,-38.76530457,24.36911011,15.49389648
1654618488779660544,-37.96855927,25.49272156,16.03387451
1654618488789592320,-37.1034317,26.25040436,16.10955811
1654618488799523328,-36.55410004,27.11066055,16.53869629
1654618488809454336,-35.96450043,27.51332092,16.8069458
1654618488819385344,-35.75741577,27.7780838,17.57275391
1654618488829316352,-35.31523895,27.86912155,17.6048584
1654618488839247360,-34.76634216,28.21192551,18.43341064
1654618488849178368,-33.94348145,28.15949249,19.60858154
1654618488859109376,-33.31208038,28.46298981,20.44854736
1654618488869040384,-32.80467987,28.39837646,20.97888184
1654618488878971392,-32.32814789,28.79535294,21.46710205
1654618488888903424,-32.61387634,29.21745682,21.06115723
1654618488898834432,-32.8208847,29.78290939,20.28430176
1654618488908765440,-32.95960236,29.5583992,19.66577148
1654618488918696448,-32.99488068,29.5008316,19.31085205
1654618488928627456,-33.08867645,29.47807312,18.83331299
1654618488938558464,-33.56673431,29.20709991,18.28582764
1654618488948489472,-33.72890472,29.29402542,17.62542725
1654618488958421504,-34.05377197,29.04561234,17.81079102
1654618488968352256,-34.44154358,28.91864014,18.03588867
1654618488978283520,-35.08132935,28.4631958,17.86627197
1654618488988214528,-35.40560913,28.31263733,17.41967773
1654618488998145280,-35.89839172,28.53503418,16.45996094
1654618489008076544,-35.90905762,29.09683228,15.51403809
1654618489018008576,-36.30445862,29.09636688,14.97485352
1654618489027939328,-36.24235535,29.3667984,14.65106201
1654618489037870336,-36.20493317,29.54863739,14.0657959
1654618489047801344,-35.88670349,30.24879837,13.70245361
1654618489057732352,-35.41464233,31.04755783,13.2232666
1654618489067663360,-34.73371124,32.10480118,12.64282227
1654618489077594368,-33.97892761,33.12507629,12.26501465
1654618489087525376,-33.04299164,33.89354706,12.28717041
1654618489097456384,-32.65616608,34.51080322,11.50976562
1654618489107387392,-32.20098877,35.12481308,11.01184082
1654618489117319424,-32.14372253,35.05751419,10.63665771
1654618489127250432,-32.51289368,34.69445038,10.9956665
1654618489137181184,-33.20706177,34.41956329,10.92443848
1654618489147112448,-33.14906311,34.48020172,10.20916748
1654618489157043456,-33.00543976,34.39716339,10.54510498
1654618489166974208,-32.77618408,34.55743027,10.73449707
1654618489176905472,-32.56842804,34.50642776,11.38262939
1654618489186836480,-32.42331696,34.52408218,11.44512939
1654618489196767232,-32.75302887,34.30521774,11.82922363
1654618489206698496,-32.67634583,34.15587234,12.40063477
1654618489216629248,-32.50511932,34.13398743,12.68902588
1654618489226561280,-32.23789215,33.95349884,13.3013916
1654618489236492288,-31.78632355,34.33714294,13.51489258
1654618489246423552,-31.21173096,34.24987411,13.93841553
1654618489256354304,-31.08402252,34.39030457,14.43798828
1654618489266285312,-30.55188751,34.54567719,15.21282959
1654618489276216320,-29.73815155,34.88349533,15.6184082
1654618489286147328,-28.80112457,35.49597931,15.61431885
