Time (s);X (µT);Y (µT);Z (µT)
262,5564365;-32,15503693;37,64849091;7,35925293
262,5663695;-31,8247757;38,06192398;6,797180176
262,5763025;-31,56168365;38,41791916;6,344726562
262,5862345;-31,69238281;38,28804779;5,96295166
262,5961675;-31,86978912;37,96749878;5,822937012
262,6060995;-32,01869202;37,95836639;5,20501709
262,6160325;-32,55607605;37,50413132;5,312805176
262,6259655;-32,88552094;37,19670105;5,400512695
262,6358975;-33,48614502;37,07522202;4,582580566
262,6458305;-33,89596558;36,80724335;4,303283691
262,6557625;-33,99913025;36,93315887;4,256591797
262,6656955;-34,30661011;36,28989029;4,046203613
262,6756285;-34,8572464;35,82671738;3,929870605
262,6855605;-35,37070465;35,24851608;3,609802246
262,6954935;-35,69309235;34,98256683;3,107849121
262,7054255;-36,20378113;34,64103699;2,819213867
262,7153585;-36,48371124;33,90488052;2,562805176
262,7252915;-37,20132446;33,40348053;2,1953125
262,7352235;-37,56207275;33,04232407;1,939147949
262,7451565;-38,09998322;32,54782867;1,567382812
262,7550885;-38,66523743;32,4362793;1,138977051
262,7650215;-39,30905151;31,68114853;1,161376953
262,7749545;-39,32028198;31,53315735;0,867675781
262,7848865;-39,86651611;30,64960098;0,537475586
262,7948195;-40,06987;30,35705566;0,428039551
262,8047515;-40,33570862;30,2967186;0,530700684
262,8146845;-40,65150452;29,71245956;0,680664063
262,8246175;-41,00707245;29,32926178;0,905090332
262,8345495;-41,30388641;28,98391342;0,333190918
262,8444825;-41,42057037;28,68662643;0,226196289
262,8544145;-42,05171967;28,62010193;0,552124023
262,8643475;-42,21885681;28,39823914;0,549438477
262,8742805;-42,21681213;27,8891983;0,837768555
262,8842125;-42,10539246;27,47887802;0,891235352
262,8941455;-42,34392548;27,59183502;0,422668457
262,9040775;-42,69302368;27,78253555;1,302368164
262,9140105;-42,71256256;27,72019577;0,919616699
262,9239435;-42,44169617;27,6907196;0,700927734
262,9338755;-42,74569702;27,0426445;0,839416504
262,9438085;-42,81123352;27,08834839;0,782653809
262,9537415;-42,86524963;27,41026688;0,75579834
262,9636735;-42,72841644;27,48467255;0,489379883
262,9736065;-42,42817688;27,61327362;0,895568848
262,9835385;-42,34179688;27,65859604;0,497192383
262,9934715;-42,32176971;27,7113266;0,721923828
263,0034045;-42,2778244;27,86423874;0,880249023
263,0133365;-42,10655975;28,11680984;1,45703125
263,0232695;-41,43997955;28,90078735;1,084960938
263,0332015;-41,01197052;29,16797256;1,386901855
263,0431345;-40,7830658;29,58140945;1,715576172
263,0530675;-40,66212463;30,09988785;2,250427246
263,0629995;-40,26108551;30,44074249;2,679626465
263,0729325;-39,77867889;31,0233078;2,45098877
263,0828645;-39,4441452;31,05838013;2,699279785
263,0927975;-39,17549896;31,38625717;2,987792969
263,1027305;-39,17549896;31,38625717;2,987792969
263,1126625;-38,62360382;31,98888397;3,506713867
263,1225955;-38,35244751;32,12705994;3,894165039
263,1325275;-38,33053589;32,46207809;4,093078613
263,1424605;-37,99410248;32,7754631;4,360473633
263,1523935;-37,80573273;33,13220596;4,107727051
263,1623255;-37,57235718;33,24482727;4,323852539
263,1722585;-37,4451828;33,17229462;4,063415527
263,1821905;-37,32455444;33,28167343;4,225891113
263,1921235;-37,42654419;33,20367432;4,416809082
263,2020565;-37,40673065;33,30591965;4,509399414
263,2119885;-37,70775604;33,02456665;5,264892578
263,2219215;-37,95767212;32,33803177;4,98828125
263,2318535;-38,07055664;32,65724945;5,008544922
263,2417865;-38,20173645;32,15663147;5,369445801
263,2517195;-38,32783508;32,35147476;5,096679688
263,2616515;-38,5668335;32,0328064;5,342712402
263,2715845;-38,62432861;31,9220047;5,145568848
263,2815165;-38,58097076;31,83177185;5,47668457
263,2914495;-38,63459778;31,94709396;5,728271484
263,3013825;-38,54271698;32,03705978;5,588256836
263,3113145;-38,45687866;32,40135574;6,097351074
263,3212475;-38,60520172;32,04875946;6,401794434
263,3311795;-38,74986267;31,98449707;6,195495605
263,3411125;-38,42944336;32,03436661;6,168884277
263,3510455;-38,25707245;32,28673553;6,460998535
263,3609775;-38,20092773;32,36649704;6,751464844
263,3709105;-37,99858093;32,60877609;6,830383301
263,3808425;-37,59164429;33,0365181;7,074462891
263,3907755;-37,39530182;32,93616867;7,402587891
263,4007085;-37,13826752;32,88414001;7,65625
